Protocol,Benchmark,Algorithm,Instance,Seed,Iteration_Limit,Completed_Iterations,Reward,BKS,BKS_Gap_Percent,Total_Distance,Visited_Customers,Runtime_Seconds,Feasible,Batch_Workers,Source_Record
Fixed iteration,Chao,ILS,p7.3.p,3,2500,2500,812.0,929.0,12.594187298170075,301.30075394761263,46,2.010765200000605,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.3.q,0,2500,2500,872.0,987.0,11.651469098277609,330.1155118076437,49,2.123759199999768,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.3.q,1,2500,2500,872.0,987.0,11.651469098277609,330.1155118076437,49,2.1216254999999364,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.3.q,2,2500,2500,877.0,987.0,11.144883485309018,335.9332317040381,49,2.1459040000008827,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.3.q,3,2500,2500,872.0,987.0,11.651469098277609,330.1155118076437,49,2.142733099999532,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.3.r,0,2500,2500,854.0,1026.0,16.764132553606238,354.3987765074382,50,2.3901102999989234,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.3.r,1,2500,2500,817.0,1026.0,20.37037037037037,350.7825717565152,49,2.165637699999934,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.3.r,2,2500,2500,854.0,1026.0,16.764132553606238,351.0452690870971,50,2.2287766999997984,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.3.r,3,2500,2500,820.0,1026.0,20.077972709551656,354.24582104385564,50,2.207333300000755,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.3.s,0,2500,2500,851.0,1081.0,21.27659574468085,353.3162080996101,53,3.0659708000002865,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.3.s,1,2500,2500,855.0,1081.0,20.906567992599445,363.825244843371,53,3.0450616999987687,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.3.s,2,2500,2500,855.0,1081.0,20.906567992599445,363.825244843371,53,3.0367962999989686,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.3.s,3,2500,2500,851.0,1081.0,21.27659574468085,353.06311279264366,53,3.0744155000011237,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.3.t,0,2500,2500,961.0,1120.0,14.196428571428571,388.70701297927656,58,3.256031200000507,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.3.t,1,2500,2500,961.0,1120.0,14.196428571428571,388.70701297927656,58,3.244365800001105,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.3.t,2,2500,2500,963.0,1120.0,14.017857142857142,389.2696421777395,58,3.277537300000404,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.3.t,3,2500,2500,961.0,1120.0,14.196428571428571,388.70701297927656,58,3.273613400000613,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.g,0,2500,2500,187.0,217.0,13.824884792626728,108.98529553679148,12,0.3392923999999766,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.g,1,2500,2500,187.0,217.0,13.824884792626728,107.97115965679852,12,0.3353422000000137,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.g,2,2500,2500,187.0,217.0,13.824884792626728,108.98529553679148,12,0.3452474999994592,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.g,3,2500,2500,187.0,217.0,13.824884792626728,108.98529553679148,12,0.3423894000006839,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.h,0,2500,2500,259.0,285.0,9.12280701754386,146.58439802159165,15,0.3744518999992579,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.h,1,2500,2500,259.0,285.0,9.12280701754386,146.58439802159165,15,0.3794066000009479,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.h,2,2500,2500,259.0,285.0,9.12280701754386,146.58439802159165,15,0.3812175000002753,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.h,3,2500,2500,259.0,285.0,9.12280701754386,146.58439802159165,15,0.3796555999997508,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.i,0,2500,2500,338.0,366.0,7.6502732240437155,172.7826311836675,20,0.4240317000003415,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.i,1,2500,2500,338.0,366.0,7.6502732240437155,172.7826311836675,20,0.4190686000001733,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.i,2,2500,2500,338.0,366.0,7.6502732240437155,172.7826311836675,20,0.4300634999999602,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.i,3,2500,2500,338.0,366.0,7.6502732240437155,172.7826311836675,20,0.4328975999997055,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.k,0,2500,2500,462.0,520.0,11.153846153846153,199.07040840360395,29,0.7781386999995448,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.k,1,2500,2500,462.0,520.0,11.153846153846153,199.07040840360395,29,0.7741851999999199,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.k,2,2500,2500,462.0,520.0,11.153846153846153,199.07040840360395,29,0.781954100000803,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.k,3,2500,2500,462.0,520.0,11.153846153846153,199.07040840360395,29,0.7806872000001022,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.l,0,2500,2500,519.0,590.0,12.033898305084746,222.759798409554,32,1.063392500000191,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.l,1,2500,2500,519.0,590.0,12.033898305084746,222.759798409554,32,1.0362724999995407,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.l,2,2500,2500,519.0,590.0,12.033898305084746,222.759798409554,32,1.1195124999994732,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.l,3,2500,2500,519.0,590.0,12.033898305084746,222.759798409554,32,1.0721830000002228,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.m,0,2500,2500,563.0,646.0,12.84829721362229,235.44433651205551,34,1.2490186000013637,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.m,1,2500,2500,563.0,646.0,12.84829721362229,233.7792953986729,34,1.2419687000001431,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.m,2,2500,2500,563.0,646.0,12.84829721362229,235.44433651205551,34,1.2544873999995616,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.m,3,2500,2500,563.0,646.0,12.84829721362229,234.84651300638484,34,1.248147100001006,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.n,0,2500,2500,607.0,730.0,16.84931506849315,251.5015227657672,38,1.3800979999996343,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.n,1,2500,2500,607.0,730.0,16.84931506849315,253.3228400543886,38,1.388686600001165,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.n,2,2500,2500,607.0,730.0,16.84931506849315,250.54576261264936,38,1.349419599999237,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.n,3,2500,2500,607.0,730.0,16.84931506849315,251.5015227657672,38,1.3538129999997182,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.o,0,2500,2500,662.0,781.0,15.236875800256081,274.4451931067624,41,1.97029350000048,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.o,1,2500,2500,662.0,781.0,15.236875800256081,274.4451931067624,41,1.967591900000116,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.o,2,2500,2500,662.0,781.0,15.236875800256081,274.4451931067624,41,1.9630331999997,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.o,3,2500,2500,662.0,781.0,15.236875800256081,274.4451931067624,41,1.950816500000656,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.p,0,2500,2500,730.0,846.0,13.711583924349881,300.8255790186477,43,2.022140299999592,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.p,1,2500,2500,724.0,846.0,14.42080378250591,301.3649777106433,42,1.9550063999995475,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.p,2,2500,2500,730.0,846.0,13.711583924349881,300.8255790186477,43,2.0285659000001037,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.p,3,2500,2500,730.0,846.0,13.711583924349881,300.8255790186477,43,2.0180740999985574,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.q,0,2500,2500,782.0,909.0,13.971397139713972,314.0348911099157,46,2.2035856999991665,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.q,1,2500,2500,772.0,909.0,15.071507150715071,307.7248041749145,45,2.14859129999968,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.q,2,2500,2500,772.0,909.0,15.071507150715071,307.7248041749145,45,2.126469500000894,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.q,3,2500,2500,776.0,909.0,14.631463146314632,332.8413095163439,46,2.1303038999994897,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.r,0,2500,2500,873.0,970.0,10.0,337.5450398883359,50,2.291976200000136,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.r,1,2500,2500,874.0,970.0,9.896907216494846,334.8871484097639,49,2.263563399999839,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.r,2,2500,2500,880.0,970.0,9.278350515463918,336.0006011791727,50,2.3072284999998374,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.r,3,2500,2500,881.0,970.0,9.175257731958762,335.3605139129029,50,2.3084817999988445,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.s,0,2500,2500,912.0,1022.0,10.76320939334638,350.7801959833682,53,3.153470199998992,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.s,1,2500,2500,912.0,1022.0,10.76320939334638,350.7801959833682,53,3.1532958000007056,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.s,2,2500,2500,905.0,1022.0,11.448140900195694,347.71793823506965,53,3.16494910000074,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.s,3,2500,2500,905.0,1022.0,11.448140900195694,352.3246346925314,53,3.143710499998633,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.t,0,2500,2500,966.0,1077.0,10.30640668523677,374.77148877827767,53,3.212676499999361,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.t,1,2500,2500,971.0,1077.0,9.842154131847725,376.9897637133346,54,3.225597599999673,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.t,2,2500,2500,961.0,1077.0,10.770659238625813,386.5204077795082,56,3.276454599999852,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,ILS,p7.4.t,3,2500,2500,961.0,1077.0,10.770659238625813,387.8128368102758,54,3.2636560999999347,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.a,0,2500,2500,162.0,206.0,21.359223300970875,48.366228979073625,11,0.2347107000005053,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.a,1,2500,2500,162.0,206.0,21.359223300970875,48.366228979073625,11,0.2407719000002544,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.a,2,2500,2500,162.0,206.0,21.359223300970875,48.366228979073625,11,0.2325564000002487,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.a,3,2500,2500,162.0,206.0,21.359223300970875,48.366228979073625,11,0.238609500000166,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.b,0,2500,2500,278.0,341.0,18.475073313782993,58.765067773374696,17,0.292288999999073,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.b,1,2500,2500,278.0,341.0,18.475073313782993,58.765067773374696,17,0.2908857999991596,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.b,2,2500,2500,278.0,341.0,18.475073313782993,58.765067773374696,17,0.2940154000007169,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.b,3,2500,2500,278.0,341.0,18.475073313782993,58.765067773374696,17,0.298786100000143,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.c,0,2500,2500,354.0,452.0,21.68141592920354,64.96484248820659,22,0.4647244000007049,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.c,1,2500,2500,354.0,452.0,21.68141592920354,64.96484248820659,22,0.4612040000010893,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.c,2,2500,2500,354.0,452.0,21.68141592920354,64.96484248820659,22,0.4640700999989349,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.c,3,2500,2500,354.0,452.0,21.68141592920354,64.96484248820659,22,0.4662442000008013,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.d,0,2500,2500,442.0,531.0,16.760828625235405,76.19437140897914,31,0.7692620999987412,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.d,1,2500,2500,442.0,531.0,16.760828625235405,79.69864846960103,31,0.7610143000001699,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.d,2,2500,2500,442.0,531.0,16.760828625235405,79.69864846960103,31,0.7387760000001435,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.d,3,2500,2500,442.0,531.0,16.760828625235405,79.69864846960103,31,0.7358868999999686,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.e,0,2500,2500,485.0,618.0,21.521035598705502,88.45565484687803,35,0.8436576000003697,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.e,1,2500,2500,485.0,618.0,21.521035598705502,88.45565484687803,35,0.8437467999992805,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.e,2,2500,2500,485.0,618.0,21.521035598705502,88.45565484687803,35,0.8531130000010307,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.e,3,2500,2500,485.0,618.0,21.521035598705502,88.45565484687803,35,0.8590624000007665,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.f,0,2500,2500,553.0,687.0,19.50509461426492,91.71254827782452,38,0.9256416000007448,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.f,1,2500,2500,553.0,687.0,19.50509461426492,91.71254827782452,38,0.9182197000009182,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.f,2,2500,2500,553.0,687.0,19.50509461426492,91.71254827782452,38,0.9285111999997752,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.f,3,2500,2500,553.0,687.0,19.50509461426492,91.71254827782452,38,0.9328845999989426,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.g,0,2500,2500,643.0,757.0,15.059445178335535,106.36492699749544,43,1.3542539999998553,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.g,1,2500,2500,643.0,757.0,15.059445178335535,106.36492699749544,43,1.361567800000557,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.g,2,2500,2500,643.0,757.0,15.059445178335535,106.36492699749544,43,1.3488309000003935,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.g,3,2500,2500,643.0,757.0,15.059445178335535,106.36492699749544,43,1.34926219999943,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.h,0,2500,2500,670.0,835.0,19.760479041916167,118.47216534641451,47,1.3452438000003897,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.h,1,2500,2500,670.0,835.0,19.760479041916167,113.83957894299832,47,1.4774569000001063,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.h,2,2500,2500,670.0,835.0,19.760479041916167,118.47216534641451,47,1.3408180000005814,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.h,3,2500,2500,670.0,835.0,19.760479041916167,118.47216534641451,47,1.3490034000005835,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.i,0,2500,2500,698.0,918.0,23.965141612200437,120.4498046175828,50,1.753008099998624,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.i,1,2500,2500,698.0,918.0,23.965141612200437,120.4498046175828,50,1.7887608999990334,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.i,2,2500,2500,698.0,918.0,23.965141612200437,120.4498046175828,50,1.6430737000009683,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.i,3,2500,2500,698.0,918.0,23.965141612200437,120.4498046175828,50,1.599423100000422,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.j,0,2500,2500,757.0,965.0,21.55440414507772,135.86499628160018,51,1.9085567999991329,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.j,1,2500,2500,757.0,965.0,21.55440414507772,135.86499628160018,51,1.918527999998332,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.j,2,2500,2500,757.0,965.0,21.55440414507772,135.86499628160018,51,1.841194099999484,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.j,3,2500,2500,757.0,965.0,21.55440414507772,135.86499628160018,51,1.8223472999998196,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.k,0,2500,2500,861.0,1022.0,15.753424657534246,149.43644373786248,54,1.9712573000015252,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.k,1,2500,2500,854.0,1022.0,16.438356164383563,141.69576626394485,53,1.94800320000104,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.k,2,2500,2500,874.0,1022.0,14.481409001956948,144.4113970976851,51,1.825666499998988,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.k,3,2500,2500,854.0,1022.0,16.438356164383563,141.69576626394485,53,1.903503400000773,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.l,0,2500,2500,954.0,1074.0,11.1731843575419,159.47939548229965,58,2.1186914999998407,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.l,1,2500,2500,983.0,1074.0,8.472998137802607,159.35013878972666,58,2.1286024000000907,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.l,2,2500,2500,954.0,1074.0,11.1731843575419,159.47939548229965,58,2.115875199999209,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.l,3,2500,2500,981.0,1074.0,8.659217877094973,159.5182741913205,59,2.155966999998782,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.m,0,2500,2500,1026.0,1132.0,9.363957597173146,169.059010631739,64,2.806093299999702,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.m,1,2500,2500,1016.0,1132.0,10.247349823321555,165.19316158736257,63,2.8547056000006705,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.m,2,2500,2500,1026.0,1132.0,9.363957597173146,169.059010631739,64,2.8065692000000126,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.m,3,2500,2500,1015.0,1132.0,10.335689045936396,164.81929427601978,62,2.735441400000127,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.n,0,2500,2500,1059.0,1174.0,9.795570698466781,174.5919073465539,68,3.0742347999985213,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.n,1,2500,2500,1084.0,1174.0,7.666098807495741,177.2952236690848,70,3.2135230999992928,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.n,2,2500,2500,1062.0,1174.0,9.540034071550256,175.6458164527359,70,3.1677982000001066,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.n,3,2500,2500,1102.0,1174.0,6.132879045996593,177.99958696204885,70,3.176629999999932,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.o,0,2500,2500,1136.0,1218.0,6.732348111658457,186.27398163060872,76,3.994275600000037,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.o,1,2500,2500,1135.0,1218.0,6.814449917898194,186.26224804209767,75,3.968487100000857,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.o,2,2500,2500,1112.0,1218.0,8.70279146141215,184.833159510892,73,3.7271243000013774,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.o,3,2500,2500,1131.0,1218.0,7.142857142857143,189.24273287222536,74,3.801982200000566,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.p,0,2500,2500,1187.0,1242.0,4.428341384863124,194.7702933666214,78,4.152104400000098,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.p,1,2500,2500,1187.0,1242.0,4.428341384863124,195.28726130124352,78,4.1440937999996095,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.p,2,2500,2500,1179.0,1242.0,5.072463768115942,199.47173626728704,79,4.145546499999909,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.p,3,2500,2500,1187.0,1242.0,4.428341384863124,194.7702933666214,78,4.126172899999801,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.q,0,2500,2500,1240.0,1268.0,2.2082018927444795,206.73467148702312,80,4.272253799999817,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.q,1,2500,2500,1243.0,1268.0,1.971608832807571,207.8707255110784,80,4.282369500000641,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.q,2,2500,2500,1246.0,1268.0,1.7350157728706626,208.8371450374184,85,5.279918800000814,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.q,3,2500,2500,1245.0,1268.0,1.8138801261829653,209.1350213105013,79,4.255412700000306,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.r,0,2500,2500,1279.0,1292.0,1.0061919504643964,219.19221215973585,91,5.829915399999663,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.r,1,2500,2500,1271.0,1292.0,1.6253869969040247,219.10045104807145,92,5.590029199998753,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.r,2,2500,2500,1276.0,1292.0,1.238390092879257,219.30919456350057,87,5.716729899999336,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.r,3,2500,2500,1272.0,1292.0,1.5479876160990713,217.85986903200268,88,5.640281699999832,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.s,0,2500,2500,1290.0,1304.0,1.0736196319018405,229.15178073898835,92,5.770203300000503,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.s,1,2500,2500,1278.0,1304.0,1.9938650306748467,225.49495856055773,92,5.769515300000421,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.s,2,2500,2500,1290.0,1304.0,1.0736196319018405,229.64851342714903,92,5.693587499999921,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.s,3,2500,2500,1289.0,1304.0,1.1503067484662577,229.1115948827953,91,5.614534099999219,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.t,0,2500,2500,1298.0,1306.0,0.6125574272588055,236.98019421467853,96,4.613400399999591,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.t,1,2500,2500,1294.0,1306.0,0.9188361408882083,233.62151659689343,95,4.830346200000349,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.t,2,2500,2500,1294.0,1306.0,0.9188361408882083,233.62151659689343,95,4.849937400000272,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.2.t,3,2500,2500,1298.0,1306.0,0.6125574272588055,239.19480602579367,95,4.907334499999706,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,VNS,p4.3.c,0,2500,2500,177.0,193.0,8.290155440414507,66.98566153547822,11,0.2622222999998485,True,2,03_fixed_2500_baselines/raw_runs.csv
