Protocol,Benchmark,Algorithm,Instance,Seed,Reference_Iterations,Budget_Seconds,Effective_Time_Limit_Seconds,Completed_Iterations,Reward,BKS,BKS_Gap_Percent,Total_Distance,Visited_Customers,Runtime_Seconds,Runtime_Slack_Seconds,Within_Budget,Timed_Out,Stop_Status,Feasible,Batch_Workers,Source_Record
Symmetric wall clock,Chao,Ejection ON,p4.4.i,0,2500,5.946116475000508,5.946116475000508,2489,657.0,657.0,0.0,129.34436864908335,43,5.697836200000893,0.2482802749996153,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.i,1,2500,5.946116475000508,5.946116475000508,2395,635.0,657.0,3.34855403348554,128.89639787395564,43,5.648592600000484,0.2975238750000244,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.i,2,2500,5.946116475000508,5.946116475000508,2436,640.0,657.0,2.5875190258751903,128.99602202647696,41,5.693278799999462,0.2528376750010466,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.i,3,2500,5.946116475000508,5.946116475000508,2195,641.0,657.0,2.43531202435312,128.37205212269953,44,5.492315800000142,0.453800675000366,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.j,0,2500,6.796319374999712,6.796319374999712,2631,724.0,732.0,1.092896174863388,139.06518631276094,48,6.5469853000013245,0.2493340749983872,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.j,1,2500,6.796319374999712,6.796319374999712,2479,732.0,732.0,0.0,138.09918574445643,47,6.549515799999426,0.2468035750002855,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.j,2,2500,6.796319374999712,6.796319374999712,2525,732.0,732.0,0.0,138.09918574445643,47,6.547831400001087,0.2484879749986248,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.j,3,2500,6.796319374999712,6.796319374999712,2550,724.0,732.0,1.092896174863388,139.06518631276094,48,6.376346500001091,0.4199728749986207,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.k,0,2500,8.15633514999945,8.15633514999945,2516,820.0,821.0,0.1218026796589525,149.33955605189314,54,7.906562300000587,0.2497728499988625,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.k,1,2500,8.15633514999945,8.15633514999945,2399,820.0,821.0,0.1218026796589525,149.67563301604918,55,7.906901399999697,0.2494337499997527,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.k,2,2500,8.15633514999945,8.15633514999945,2417,821.0,821.0,0.0,149.55886823886368,55,7.909037700001136,0.2472974499983138,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.k,3,2500,8.15633514999945,8.15633514999945,2487,820.0,821.0,0.1218026796589525,149.67563301604918,55,7.718745000000126,0.4375901499993233,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.l,0,2500,8.395748049999838,8.395748049999838,2230,877.0,880.0,0.3409090909090909,158.70343331584655,62,8.151216199999908,0.2445318499999302,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.l,1,2500,8.395748049999838,8.395748049999838,2573,859.0,880.0,2.386363636363636,159.59404099233612,61,8.148512600000686,0.2472354499991524,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.l,2,2500,8.395748049999838,8.395748049999838,2582,879.0,880.0,0.1136363636363636,159.12622360742682,62,8.145851400000538,0.2498966499993002,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.l,3,2500,8.395748049999838,8.395748049999838,2564,856.0,880.0,2.727272727272727,158.2411652215215,60,7.897870700000567,0.4978773499992712,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.m,0,2500,9.052383624999491,9.052383624999491,2367,913.0,919.0,0.6528835690968444,169.15360232237668,62,8.563525499999741,0.4888581249997514,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.m,1,2500,9.052383624999491,9.052383624999491,2565,907.0,919.0,1.3057671381936888,169.1004968220761,62,8.804361900000004,0.2480217249994893,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.m,2,2500,9.052383624999491,9.052383624999491,2705,914.0,919.0,0.544069640914037,169.48214897442415,64,8.80385810000007,0.2485255249994225,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.m,3,2500,9.052383624999491,9.052383624999491,2459,903.0,919.0,1.7410228509249184,168.93073219666306,63,8.804690900000423,0.2476927249990694,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.n,0,2500,9.472798925000006,9.472798925000006,2613,972.0,976.0,0.4098360655737705,179.38890513716515,65,9.22899999999936,0.2437989250006467,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.n,1,2500,9.472798925000006,9.472798925000006,2393,948.0,976.0,2.8688524590163933,178.43760476091833,68,9.224036999999951,0.2487619250000534,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.n,2,2500,9.472798925000006,9.472798925000006,2249,960.0,976.0,1.639344262295082,179.13634063188778,70,9.226620299999922,0.2461786250000841,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.n,3,2500,9.472798925000006,9.472798925000006,2557,955.0,976.0,2.151639344262295,176.66833120810134,67,9.227420100000018,0.2453788249999888,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.o,0,2500,8.759460175000186,8.759460175000186,2382,1037.0,1061.0,2.2620169651272386,188.7134453199762,71,8.514027299999725,0.2454328750004606,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.o,1,2500,8.759460175000186,8.759460175000186,2412,1031.0,1061.0,2.827521206409048,189.1343755383064,71,8.506481399999757,0.2529787750004288,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.o,2,2500,8.759460175000186,8.759460175000186,2571,1061.0,1061.0,0.0,189.53228787132983,71,8.271711200000937,0.4877489749992492,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.o,3,2500,8.759460175000186,8.759460175000186,2238,986.0,1061.0,7.0688030160226205,189.2403577295333,67,8.50986390000071,0.249596274999476,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.p,0,2500,9.107960350000212,9.107960350000212,2417,1102.0,1124.0,1.9572953736654803,199.3349776031704,71,8.860584799998833,0.2473755500013794,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.p,1,2500,9.107960350000212,9.107960350000212,2343,1080.0,1124.0,3.9145907473309607,198.58251415333277,69,8.859006900000168,0.2489534500000445,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.p,2,2500,9.107960350000212,9.107960350000212,2461,1124.0,1124.0,0.0,199.07811382240007,76,8.858865299998797,0.249095050001415,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.p,3,2500,9.107960350000212,9.107960350000212,2688,1072.0,1124.0,4.6263345195729535,199.51660370410963,69,8.858591899999738,0.2493684500004747,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.q,0,2500,8.05738297500011,8.05738297500011,2164,1108.0,1161.0,4.565030146425495,208.74389840997696,72,7.809633099999701,0.2477498750004088,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.q,1,2500,8.05738297500011,8.05738297500011,2444,1152.0,1161.0,0.7751937984496124,208.46721667704924,81,7.810220600000321,0.2471623749997888,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.q,2,2500,8.05738297500011,8.05738297500011,2512,1161.0,1161.0,0.0,209.01366648926071,80,7.808569099999659,0.2488138750004509,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.q,3,2500,8.05738297500011,8.05738297500011,2475,1135.0,1161.0,2.239448751076658,207.66953841025517,80,7.8106103999998595,0.24677257500025,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.r,0,2500,7.936711199999536,7.936711199999536,2324,1203.0,1216.0,1.069078947368421,218.7696003403893,80,7.544117500001448,0.3925936999980877,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.r,1,2500,7.936711199999536,7.936711199999536,2541,1182.0,1216.0,2.796052631578948,219.43337710578172,84,7.585234799998943,0.3514764000005925,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.r,2,2500,7.936711199999536,7.936711199999536,2391,1189.0,1216.0,2.2203947368421053,218.99546104645748,81,7.614303000000291,0.3224081999992449,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.r,3,2500,7.936711199999536,7.936711199999536,2510,1193.0,1216.0,1.8914473684210529,218.9419671964581,78,7.663067500001489,0.2736436999980469,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.s,0,2500,7.267381775000558,7.267381775000558,2369,1213.0,1260.0,3.73015873015873,227.35119833425043,86,6.997974299998532,0.2694074750020263,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.s,1,2500,7.267381775000558,7.267381775000558,2282,1246.0,1260.0,1.1111111111111112,228.5539847795308,85,7.021944100000837,0.2454376749997209,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.s,2,2500,7.267381775000558,7.267381775000558,2269,1242.0,1260.0,1.4285714285714286,229.407499163352,83,7.018020399998932,0.2493613750016265,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.s,3,2500,7.267381775000558,7.267381775000558,2295,1213.0,1260.0,3.73015873015873,227.32185511734,86,6.985530600000857,0.2818511749997014,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.t,0,2500,6.894636874999833,6.894636874999833,2451,1264.0,1285.0,1.6342412451361867,238.08027364052293,89,6.649475100000927,0.2451617749989054,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.t,1,2500,6.894636874999833,6.894636874999833,2326,1268.0,1285.0,1.3229571984435795,238.3070876852392,89,6.571266599999944,0.3233702749998883,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.t,2,2500,6.894636874999833,6.894636874999833,2251,1257.0,1285.0,2.178988326848249,237.83637663861745,85,6.645892700000331,0.2487441749995014,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p4.4.t,3,2500,6.894636874999833,6.894636874999833,2692,1272.0,1285.0,1.0116731517509727,239.11346082463936,91,6.64483300000029,0.249803874999543,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.h,0,2500,2.5047752749997017,2.5047752749997017,2303,395.0,410.0,3.658536585365854,39.13440155836258,17,2.0864227000001847,0.4183525749995169,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.h,1,2500,2.5047752749997017,2.5047752749997017,2393,395.0,410.0,3.658536585365854,39.13440155836258,17,2.110126300000047,0.3946489749996544,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.h,2,2500,2.5047752749997017,2.5047752749997017,2073,395.0,410.0,3.658536585365854,39.13440155836258,17,2.149931300000389,0.3548439749993122,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.h,3,2500,2.5047752749997017,2.5047752749997017,1999,390.0,410.0,4.878048780487805,39.49847350245616,18,2.096585099998265,0.4081901750014367,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.j,0,2500,2.6727737749997686,2.6727737749997686,2145,580.0,580.0,0.0,49.75022298912626,20,2.2928913999985525,0.3798823750012161,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.j,1,2500,2.6727737749997686,2.6727737749997686,2111,580.0,580.0,0.0,49.75022298912626,20,2.2842913000004046,0.388482474999364,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.j,2,2500,2.6727737749997686,2.6727737749997686,1913,580.0,580.0,0.0,49.75022298912626,20,2.2583900000008725,0.4143837749988961,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.j,3,2500,2.6727737749997686,2.6727737749997686,2259,580.0,580.0,0.0,49.75022298912626,20,2.352985999999873,0.3197877749998952,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.k,0,2500,3.485266225000487,3.485266225000487,2194,670.0,670.0,0.0,54.12899020449196,26,3.115296899999521,0.3699693250009659,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.k,1,2500,3.485266225000487,3.485266225000487,2264,670.0,670.0,0.0,54.12899020449196,26,3.136377499999071,0.3488887250014159,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.k,2,2500,3.485266225000487,3.485266225000487,2112,670.0,670.0,0.0,54.12899020449196,26,3.022210799999812,0.4630554250006753,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.k,3,2500,3.485266225000487,3.485266225000487,2187,670.0,670.0,0.0,54.12899020449196,26,3.08734480000021,0.3979214250002769,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.l,0,2500,3.2870740499997737,3.2870740499997737,2164,800.0,800.0,0.0,59.62123278463429,28,2.8764991000007285,0.4105749499990452,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.l,1,2500,3.2870740499997737,3.2870740499997737,2193,800.0,800.0,0.0,59.62123278463429,28,2.872601199998826,0.4144728500009478,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.l,2,2500,3.2870740499997737,3.2870740499997737,2201,800.0,800.0,0.0,59.62123278463429,28,2.991142699998818,0.2959313500009557,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.l,3,2500,3.2870740499997737,3.2870740499997737,2245,800.0,800.0,0.0,59.62123278463429,28,2.9792216000005283,0.3078524499992454,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.m,0,2500,4.330206825000005,4.330206825000005,2269,860.0,860.0,0.0,64.47213595499957,32,4.075969800000166,0.2542370249998384,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.m,1,2500,4.330206825000005,4.330206825000005,2365,860.0,860.0,0.0,64.47213595499957,32,4.081132299999808,0.2490745250001964,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.m,2,2500,4.330206825000005,4.330206825000005,2327,860.0,860.0,0.0,64.47213595499957,32,3.990012800000841,0.3401940249991639,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.m,3,2500,4.330206825000005,4.330206825000005,2355,855.0,860.0,0.5813953488372093,64.73142601879903,31,4.02822869999909,0.3019781250009146,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.n,0,2500,4.147918699999536,4.147918699999536,2300,925.0,925.0,0.0,69.22391035614498,33,3.869410000001153,0.2785086999983832,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.n,1,2500,4.147918699999536,4.147918699999536,2301,925.0,925.0,0.0,69.22391035614498,33,3.8987507999991062,0.2491679000004296,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.n,2,2500,4.147918699999536,4.147918699999536,2203,925.0,925.0,0.0,69.22391035614498,33,3.773477900000216,0.37444079999932,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.n,3,2500,4.147918699999536,4.147918699999536,2299,925.0,925.0,0.0,69.22391035614498,33,3.895038000000568,0.2528806999989683,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.o,0,2500,4.055512049999834,4.055512049999834,2217,1020.0,1020.0,0.0,74.85263544894403,34,3.5668970000006084,0.4886150499992254,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.o,1,2500,4.055512049999834,4.055512049999834,2282,1020.0,1020.0,0.0,74.85263544894403,34,3.707030600000508,0.3484814499993263,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.o,2,2500,4.055512049999834,4.055512049999834,2243,1010.0,1020.0,0.9803921568627452,74.85263544894403,34,3.735958600000231,0.3195534499996029,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.o,3,2500,4.055512049999834,4.055512049999834,2263,1020.0,1020.0,0.0,74.85263544894403,34,3.703992400000061,0.3515196499997728,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.p,0,2500,4.571272224999575,4.571272224999575,2379,1090.0,1150.0,5.217391304347826,79.49847350245616,38,4.29330630000004,0.2779659249995347,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.p,1,2500,4.571272224999575,4.571272224999575,2292,1090.0,1150.0,5.217391304347826,79.49847350245616,38,4.271283300000505,0.2999889249990701,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.p,2,2500,4.571272224999575,4.571272224999575,2303,1090.0,1150.0,5.217391304347826,79.49847350245616,38,4.322528799999418,0.248743425000157,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.p,3,2500,4.571272224999575,4.571272224999575,2388,1150.0,1150.0,0.0,79.62123278463429,38,4.218446299999414,0.3528259250001611,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.q,0,2500,4.418994250000196,4.418994250000196,2280,1195.0,1195.0,0.0,84.70820393249937,41,4.17007890000059,0.2489153499996064,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.q,1,2500,4.418994250000196,4.418994250000196,2327,1185.0,1195.0,0.8368200836820083,84.47213595499957,41,4.10521879999942,0.3137754500007759,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.q,2,2500,4.418994250000196,4.418994250000196,2312,1180.0,1195.0,1.2552301255230125,83.62123278463429,40,3.998530200000459,0.4204640499997367,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.q,3,2500,4.418994250000196,4.418994250000196,2202,1195.0,1195.0,0.0,84.70820393249937,41,3.973625799999354,0.4453684500008421,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.r,0,2500,4.87192237499994,4.87192237499994,2251,1260.0,1260.0,0.0,89.84161925296378,44,4.398415499999828,0.4735068750001119,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.r,1,2500,4.87192237499994,4.87192237499994,2442,1260.0,1260.0,0.0,89.84161925296378,44,4.622029600001042,0.2498927749988979,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.r,2,2500,4.87192237499994,4.87192237499994,2287,1260.0,1260.0,0.0,89.84161925296378,44,4.623743899999681,0.2481784750002589,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.r,3,2500,4.87192237499994,4.87192237499994,2237,1260.0,1260.0,0.0,89.84161925296378,44,4.623144999999568,0.2487773750003725,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.s,0,2500,4.718533475000186,4.718533475000186,2247,1315.0,1340.0,1.8656716417910448,94.44965990938049,45,4.416529199999786,0.3020042750003995,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
Symmetric wall clock,Chao,Ejection ON,p5.2.s,1,2500,4.718533475000186,4.718533475000186,2177,1310.0,1340.0,2.238805970149253,94.12899020449196,46,4.26155259999905,0.4569808750011361,True,True,time_limit_guard_at_iteration_boundary,True,2,04_symmetric_wall_clock_ejection_on_off/on/raw_runs.csv
