Protocol,Benchmark,Algorithm,Instance,Seed,Reference_Iterations,Budget_Seconds,Effective_Time_Limit_Seconds,Completed_Iterations,Reward,BKS,BKS_Gap_Percent,Total_Distance,Visited_Customers,Runtime_Seconds,Runtime_Slack_Seconds,Within_Budget,Feasible,Batch_Workers,Source_Record
Runtime budget baseline,Chao,VNS,p4.3.n,2,2500,9.54739010000003,9.29739010000003,8785,945.0,1121.0,15.700267618198037,171.12130594776377,63,9.294158799999424,0.253231300000607,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.n,3,2500,9.54739010000003,9.29739010000003,8178,974.0,1121.0,13.113291703835861,173.3105311944446,68,9.29278720000002,0.2546029000000089,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.o,0,2500,9.600253350000456,9.350253350000456,8405,1021.0,1172.0,12.8839590443686,185.47264129582285,66,9.347112999999808,0.253140350000649,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.o,1,2500,9.600253350000456,9.350253350000456,8356,1027.0,1172.0,12.372013651877133,184.80350501475533,66,9.347008299999288,0.2532450500011691,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.o,2,2500,9.600253350000456,9.350253350000456,8211,1044.0,1172.0,10.921501706484642,185.92964429716912,68,9.345782899999904,0.2544704500005537,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.o,3,2500,9.600253350000456,9.350253350000456,8264,1039.0,1172.0,11.348122866894197,184.51917398585988,67,9.34680649999791,0.2534468500025468,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.p,0,2500,9.074289999999564,8.824289999999564,6403,1005.0,1222.0,17.757774140752865,195.74484474775412,72,8.818839899999148,0.2554501000004165,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.p,1,2500,9.074289999999564,8.824289999999564,6396,1074.0,1222.0,12.111292962356792,194.20579426391996,72,8.819595400000253,0.2546945999993113,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.p,2,2500,9.074289999999564,8.824289999999564,6346,1005.0,1222.0,17.757774140752865,195.74484474775412,72,8.819214900002407,0.2550750999971569,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.p,3,2500,9.074289999999564,8.824289999999564,6361,1005.0,1222.0,17.757774140752865,195.74484474775412,72,8.820639199999277,0.2536508000002868,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.q,0,2500,9.11141975000055,8.86141975000055,5851,1121.0,1253.0,10.534716679968076,206.58740620473927,78,8.850603499999124,0.2608162500014259,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.q,1,2500,9.11141975000055,8.86141975000055,5983,1154.0,1253.0,7.9010375099760575,208.1662302405877,76,8.855532600002334,0.255887149998216,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.q,2,2500,9.11141975000055,8.86141975000055,6602,1108.0,1253.0,11.572226656025538,208.95169608905812,73,8.856015100001969,0.2554046499985816,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.q,3,2500,9.11141975000055,8.86141975000055,6284,1119.0,1253.0,10.694333599361533,206.10620068051009,73,8.85653640000237,0.2548833499981811,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.r,0,2500,7.666611625000314,7.416611625000314,4896,1160.0,1273.0,8.87666928515318,214.9005735836489,79,7.407064499999251,0.2595471250010632,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.r,1,2500,7.666611625000314,7.416611625000314,4790,1155.0,1273.0,9.26944226237235,214.07242981336583,79,7.403935199999978,0.2626764250003361,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.r,2,2500,7.666611625000314,7.416611625000314,3928,1161.0,1273.0,8.798114689709347,215.57039256250425,81,7.412652099999832,0.2539595250004822,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.r,3,2500,7.666611625000314,7.416611625000314,4807,1160.0,1273.0,8.87666928515318,214.9005735836489,79,7.410949500001152,0.2556621249991622,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.s,0,2500,7.327271674999793,7.077271674999793,3479,1189.0,1295.0,8.185328185328185,225.8854435320338,86,7.070212900001934,0.2570587749978585,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.s,1,2500,7.327271674999793,7.077271674999793,3523,1186.0,1295.0,8.416988416988417,225.27972364631907,85,7.071994600002654,0.2552770749971387,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.s,2,2500,7.327271674999793,7.077271674999793,3682,1187.0,1295.0,8.339768339768339,224.4468938928745,82,7.073307100003149,0.2539645749966439,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.s,3,2500,7.327271674999793,7.077271674999793,3516,1197.0,1295.0,7.5675675675675675,227.90308489675257,86,7.076189400002477,0.2510822749973158,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.t,0,2500,6.438867599999412,6.188867599999412,2983,1278.0,1305.0,2.0689655172413794,236.76625716509463,93,6.181729299998551,0.2571383000008609,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.t,1,2500,6.438867599999412,6.188867599999412,3900,1294.0,1305.0,0.842911877394636,236.66044158006565,96,6.181270799999766,0.2575967999996464,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.t,2,2500,6.438867599999412,6.188867599999412,3049,1281.0,1305.0,1.839080459770115,237.54610075904145,93,6.18216559999928,0.2567020000001321,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.3.t,3,2500,6.438867599999412,6.188867599999412,3067,1267.0,1305.0,2.9118773946360155,238.74049652828668,93,6.184455099999468,0.254412499999944,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.e,0,2500,1.968330700000024,1.718330700000024,14706,172.0,183.0,6.0109289617486334,86.14511788549547,12,1.7164583999983734,0.2518723000016507,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.e,1,2500,1.968330700000024,1.718330700000024,14646,172.0,183.0,6.0109289617486334,86.14511788549547,12,1.7164561999998114,0.2518745000002127,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.e,2,2500,1.968330700000024,1.718330700000024,14650,172.0,183.0,6.0109289617486334,86.14511788549547,12,1.716466900001251,0.2518637999987732,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.e,3,2500,1.968330700000024,1.718330700000024,14709,172.0,183.0,6.0109289617486334,86.14511788549547,12,1.7164055999965058,0.2519251000035183,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.f,0,2500,3.190492099999574,2.940492099999574,21683,278.0,324.0,14.197530864197532,97.77581143179285,17,2.938674400000309,0.2518176999992647,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.f,1,2500,3.190492099999574,2.940492099999574,21698,278.0,324.0,14.197530864197532,97.77581143179285,17,2.9386793000012403,0.2518127999983335,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.f,2,2500,3.190492099999574,2.940492099999574,21376,278.0,324.0,14.197530864197532,96.96729972511,17,2.938610000001063,0.2518820999985109,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.f,3,2500,3.190492099999574,2.940492099999574,21602,278.0,324.0,14.197530864197532,97.77581143179285,17,2.9386085999976785,0.2518835000018953,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.g,0,2500,4.28755612499981,4.03755612499981,17945,382.0,461.0,17.136659436008678,104.44924417870128,26,4.035635899999761,0.2519202250000489,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.g,1,2500,4.28755612499981,4.03755612499981,17983,382.0,461.0,17.136659436008678,104.44924417870128,26,4.035690200002136,0.2518659249976736,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.g,2,2500,4.28755612499981,4.03755612499981,17840,382.0,461.0,17.136659436008678,104.44924417870128,26,4.035725999998249,0.2518301250015611,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.g,3,2500,4.28755612499981,4.03755612499981,17921,382.0,461.0,17.136659436008678,104.44924417870128,26,4.035690599997906,0.2518655250019037,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.h,0,2500,5.165406449999409,4.915406449999409,15204,483.0,571.0,15.411558669001751,112.76155987951172,34,4.913546900002984,0.2518595499964249,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.h,1,2500,5.165406449999409,4.915406449999409,15305,483.0,571.0,15.411558669001751,112.76155987951172,34,4.9135281999988365,0.2518782500005727,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.h,2,2500,5.165406449999409,4.915406449999409,15344,483.0,571.0,15.411558669001751,112.76155987951172,34,4.9139295000022685,0.2514769499971407,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.h,3,2500,5.165406449999409,4.915406449999409,15329,483.0,571.0,15.411558669001751,112.76155987951172,34,4.913670199999615,0.2517362499997944,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.i,0,2500,5.946116475000508,5.696116475000508,16185,544.0,657.0,17.199391171993913,124.10115030618115,38,5.694351400001324,0.2517650749991844,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.i,1,2500,5.946116475000508,5.696116475000508,16191,544.0,657.0,17.199391171993913,124.10115030618115,38,5.693697900002007,0.2524185749985008,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.i,2,2500,5.946116475000508,5.696116475000508,16193,544.0,657.0,17.199391171993913,124.10115030618115,38,5.694225499999448,0.2518909750010607,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.i,3,2500,5.946116475000508,5.696116475000508,16237,544.0,657.0,17.199391171993913,124.10115030618115,38,5.6943714000008185,0.2517450749996897,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.j,0,2500,6.796319374999712,6.546319374999712,12967,641.0,732.0,12.431693989071038,132.50276147345676,42,6.54436799999894,0.2519513750007718,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.j,1,2500,6.796319374999712,6.546319374999712,12944,641.0,732.0,12.431693989071038,132.50276147345676,42,6.540211899999122,0.25610747500059,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.j,2,2500,6.796319374999712,6.546319374999712,13011,641.0,732.0,12.431693989071038,132.50276147345676,42,6.543050800002675,0.2532685749970369,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.j,3,2500,6.796319374999712,6.546319374999712,12932,641.0,732.0,12.431693989071038,132.50276147345676,42,6.541687199998705,0.2546321750010065,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.k,0,2500,8.15633514999945,7.90633514999945,14022,676.0,821.0,17.66138855054811,140.12708605589427,49,7.904360699998506,0.2519744500009437,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.k,1,2500,8.15633514999945,7.90633514999945,14042,676.0,821.0,17.66138855054811,140.12708605589427,49,7.904568800000561,0.2517663499988885,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.k,2,2500,8.15633514999945,7.90633514999945,13992,676.0,821.0,17.66138855054811,140.12708605589427,49,7.901840999998967,0.2544941500004825,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.k,3,2500,8.15633514999945,7.90633514999945,14007,676.0,821.0,17.66138855054811,140.12708605589427,49,7.900658800001111,0.255676349998339,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.l,0,2500,8.395748049999838,8.145748049999838,11317,738.0,880.0,16.136363636363637,153.42029139645734,54,8.143911099999968,0.2518369499998698,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.l,1,2500,8.395748049999838,8.145748049999838,11350,738.0,880.0,16.136363636363637,153.42029139645734,54,8.143544599999586,0.2522034500002519,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.l,2,2500,8.395748049999838,8.145748049999838,11285,738.0,880.0,16.136363636363637,153.42029139645734,54,8.139375100003235,0.256372949996603,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.l,3,2500,8.395748049999838,8.145748049999838,11282,738.0,880.0,16.136363636363637,153.42029139645734,54,8.138256500002171,0.2574915499976669,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.m,0,2500,9.052383624999491,8.802383624999493,11729,753.0,919.0,18.063112078346027,154.3371813220163,56,8.799571699997614,0.252811925001879,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.m,1,2500,9.052383624999491,8.802383624999493,11708,753.0,919.0,18.063112078346027,154.3371813220163,56,8.80014840000149,0.2522352249980031,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.m,2,2500,9.052383624999491,8.802383624999493,11696,753.0,919.0,18.063112078346027,154.67005015436408,56,8.79438509999818,0.2579985250013124,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.m,3,2500,9.052383624999491,8.802383624999493,11711,753.0,919.0,18.063112078346027,154.3371813220163,56,8.798764999999548,0.2536186249999446,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.n,0,2500,9.472798925000006,9.222798925000006,11360,825.0,976.0,15.471311475409836,162.5472563550852,60,9.220378099998925,0.2524208250010815,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.n,1,2500,9.472798925000006,9.222798925000006,11379,825.0,976.0,15.471311475409836,162.5472563550852,60,9.221214900000632,0.2515840249993744,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.n,2,2500,9.472798925000006,9.222798925000006,11357,825.0,976.0,15.471311475409836,162.88012518743295,60,9.216840299999603,0.2559586250004031,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.n,3,2500,9.472798925000006,9.222798925000006,11340,825.0,976.0,15.471311475409836,162.5472563550852,60,9.216482899999392,0.2563160250006149,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.o,0,2500,8.759460175000186,8.509460175000186,8368,867.0,1061.0,18.28463713477851,178.06650056607768,61,8.505088400001114,0.2543717749990719,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.o,1,2500,8.759460175000186,8.509460175000186,8392,867.0,1061.0,18.28463713477851,178.06650056607768,61,8.501324799999566,0.2581353750006201,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.o,2,2500,8.759460175000186,8.509460175000186,8390,867.0,1061.0,18.28463713477851,178.05558898979135,61,8.506594999998924,0.2528651750012614,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.o,3,2500,8.759460175000186,8.509460175000186,10551,843.0,1061.0,20.546654099905748,170.6372214770169,60,8.507630700001755,0.2518294749984306,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.p,0,2500,9.107960350000212,8.857960350000212,8500,932.0,1124.0,17.081850533807827,183.6380372235572,65,8.853798899999674,0.254161450000538,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.p,1,2500,9.107960350000212,8.857960350000212,8187,949.0,1124.0,15.569395017793594,184.9645457963364,65,8.855681999997614,0.252278350002598,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.p,2,2500,9.107960350000212,8.857960350000212,8149,932.0,1124.0,17.081850533807827,181.84511309855296,65,8.85456189999968,0.2533984500005317,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.p,3,2500,9.107960350000212,8.857960350000212,8249,932.0,1124.0,17.081850533807827,181.84511309855296,65,8.855099199998222,0.2528611500019906,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.q,0,2500,8.05738297500011,7.80738297500011,6581,955.0,1161.0,17.743324720068905,201.0920475510325,70,7.802551500000845,0.2548314749992642,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.q,1,2500,8.05738297500011,7.80738297500011,6713,904.0,1161.0,22.13608957795004,179.0657359809082,68,7.805142000001069,0.2522409749990402,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.q,2,2500,8.05738297500011,7.80738297500011,6619,955.0,1161.0,17.743324720068905,202.18525386033397,70,7.8033798999967985,0.2540030750033111,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.q,3,2500,8.05738297500011,7.80738297500011,6764,927.0,1161.0,20.155038759689923,182.25937686872328,68,7.803530799999862,0.2538521750002473,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.r,0,2500,7.936711199999536,7.686711199999536,5448,1111.0,1216.0,8.634868421052632,212.6327399824246,74,7.681062499999825,0.2556486999997105,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.r,1,2500,7.936711199999536,7.686711199999536,5447,1111.0,1216.0,8.634868421052632,212.6327399824246,74,7.682245299998613,0.2544659000009233,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.r,2,2500,7.936711199999536,7.686711199999536,5312,1122.0,1216.0,7.730263157894737,214.38598201307764,75,7.681402800000797,0.2553083999987393,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.r,3,2500,7.936711199999536,7.686711199999536,5361,1167.0,1216.0,4.029605263157895,216.8180589266969,75,7.677532699999574,0.2591784999999618,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.s,0,2500,7.267381775000558,7.017381775000558,3720,1156.0,1260.0,8.253968253968255,224.57439138537163,81,7.010842499999853,0.2565392750007049,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.s,1,2500,7.267381775000558,7.017381775000558,4674,1216.0,1260.0,3.492063492063492,225.8822214023624,78,7.014091099998041,0.2532906750025177,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.s,2,2500,7.267381775000558,7.017381775000558,4566,1168.0,1260.0,7.301587301587301,221.83652009066384,79,7.010504300000321,0.2568774750002376,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.s,3,2500,7.267381775000558,7.017381775000558,4561,1190.0,1260.0,5.555555555555555,227.4210724011728,79,7.013059900000371,0.254321875000187,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.t,0,2500,6.894636874999833,6.644636874999833,3260,1247.0,1285.0,2.9571984435797667,229.5917109774129,86,6.636103299999377,0.258533575000456,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.t,1,2500,6.894636874999833,6.644636874999833,3224,1257.0,1285.0,2.178988326848249,236.06373688179315,87,6.640213300001051,0.254423574998782,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.t,2,2500,6.894636874999833,6.644636874999833,3271,1257.0,1285.0,2.178988326848249,236.06373688179315,87,6.639035899999726,0.2556009750001067,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p4.4.t,3,2500,6.894636874999833,6.644636874999833,3273,1257.0,1285.0,2.178988326848249,234.5736539171227,87,6.638085800001136,0.256551074998697,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.h,0,2500,2.5047752749997017,2.2547752749997017,19007,390.0,410.0,4.878048780487805,39.49847350245616,18,2.2529334999999264,0.2518417749997752,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.h,1,2500,2.5047752749997017,2.2547752749997017,19281,390.0,410.0,4.878048780487805,39.49847350245616,18,2.25289150000026,0.2518837749994418,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.h,2,2500,2.5047752749997017,2.2547752749997017,19124,390.0,410.0,4.878048780487805,39.49847350245616,18,2.25294379999832,0.2518314750013815,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.h,3,2500,2.5047752749997017,2.2547752749997017,19331,390.0,410.0,4.878048780487805,39.49847350245616,18,2.252887899998313,0.2518873750013881,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.j,0,2500,2.6727737749997686,2.4227737749997686,12936,560.0,580.0,3.4482758620689653,49.84161925296378,24,2.420962000000145,0.2518117749996236,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.j,1,2500,2.6727737749997686,2.4227737749997686,13041,560.0,580.0,3.4482758620689653,49.84161925296378,24,2.420535000001109,0.2522387749986592,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.j,2,2500,2.6727737749997686,2.4227737749997686,12976,560.0,580.0,3.4482758620689653,49.84161925296378,24,2.4208892000024207,0.2518845749973479,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.j,3,2500,2.6727737749997686,2.4227737749997686,13048,560.0,580.0,3.4482758620689653,49.84161925296378,24,2.420952699998452,0.2518210750013168,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.k,0,2500,3.485266225000487,3.235266225000487,17246,620.0,670.0,7.462686567164179,54.64757033209087,24,3.2333560999977635,0.2519101250027233,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.k,1,2500,3.485266225000487,3.235266225000487,17281,620.0,670.0,7.462686567164179,54.64757033209087,24,3.2334594000021752,0.2518068249983116,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.k,2,2500,3.485266225000487,3.235266225000487,17104,620.0,670.0,7.462686567164179,54.64757033209087,24,3.233377399999881,0.2518888250006057,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.k,3,2500,3.485266225000487,3.235266225000487,17074,620.0,670.0,7.462686567164179,54.64757033209087,24,3.2333918000003905,0.2518744250000964,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.l,0,2500,3.2870740499997737,3.0370740499997737,13421,700.0,800.0,12.5,57.84161925296378,28,3.034994800000277,0.2520792499994968,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.l,1,2500,3.2870740499997737,3.0370740499997737,13448,700.0,800.0,12.5,57.84161925296378,28,3.03439520000029,0.2526788499994836,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.l,2,2500,3.2870740499997737,3.0370740499997737,13482,700.0,800.0,12.5,57.84161925296378,28,3.0350729999991017,0.2520010500006719,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.l,3,2500,3.2870740499997737,3.0370740499997737,13561,700.0,800.0,12.5,57.84161925296378,28,3.035172500000044,0.2519015499997294,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.m,0,2500,4.330206825000005,4.080206825000005,17091,770.0,860.0,10.465116279069768,63.49847350245616,30,4.078419599998597,0.2517872250014079,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.m,1,2500,4.330206825000005,4.080206825000005,17006,770.0,860.0,10.465116279069768,63.49847350245616,30,4.078379999999015,0.2518268250009896,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.m,2,2500,4.330206825000005,4.080206825000005,17071,770.0,860.0,10.465116279069768,63.49847350245616,30,4.078323899997486,0.2518829250025192,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.m,3,2500,4.330206825000005,4.080206825000005,17132,770.0,860.0,10.465116279069768,63.49847350245616,30,4.078357899998082,0.2518489250019229,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.n,0,2500,4.147918699999536,3.897918699999536,13211,820.0,925.0,11.35135135135135,65.84161925296378,32,3.896019399999204,0.251899300000332,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.n,1,2500,4.147918699999536,3.897918699999536,13280,820.0,925.0,11.35135135135135,65.84161925296378,32,3.896095799998875,0.2518229000006613,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.n,2,2500,4.147918699999536,3.897918699999536,13245,820.0,925.0,11.35135135135135,65.84161925296378,32,3.896040799998445,0.2518779000010909,True,True,2,05_runtime_budget_baselines/raw_runs.csv
Runtime budget baseline,Chao,VNS,p5.2.n,3,2500,4.147918699999536,3.897918699999536,13272,820.0,925.0,11.35135135135135,65.84161925296378,32,3.895967800002836,0.2519508999967002,True,True,2,05_runtime_budget_baselines/raw_runs.csv
