Protocol,Algorithm,Instance,Seed,Reference_Iterations,Budget_Seconds,Effective_Time_Limit_Seconds,Completed_Iterations,Reward,BKS,BKS_Gap_Percent_Source,Total_Distance,Visited_Customers,Runtime_Seconds,Runtime_Slack_Seconds,Within_Budget,Timed_Out,Stop_Status,Feasible,Source_Record
Runtime-budget comparison,Kim augmented LNS,bier127_gen3_m4,1,,28.300104599999713,27.73410250799972,183,2349.0,2402.0,2.206494587843464,58816.183448430296,99,27.73442580000028,0.5656787999994322,True,True,time_limit,True,runtime_kim_csv:30
Runtime-budget comparison,Kim augmented LNS,bier127_gen3_m4,2,,28.300104599999713,27.73410250799972,180,2402.0,2402.0,0.0,59081.36899671893,97,27.734873100000186,0.5652314999995269,True,True,time_limit,True,runtime_kim_csv:31
Runtime-budget comparison,Kim augmented LNS,bier127_gen3_m4,3,,28.300104599999713,27.73410250799972,182,2355.0,2402.0,1.9567027477102414,58460.60485735275,100,27.73543449999943,0.564670100000285,True,True,time_limit,True,runtime_kim_csv:32
Runtime-budget comparison,Kim augmented LNS,cmt101c_m3,0,,13.720634825000161,13.220634825000161,185,1270.0,1300.0,2.3076923076923075,371.475903725839,69,13.221377300000313,0.4992575249998481,True,True,time_limit,True,runtime_kim_csv:33
Runtime-budget comparison,Kim augmented LNS,cmt101c_m3,1,,13.720634825000161,13.220634825000161,184,1270.0,1300.0,2.3076923076923075,371.475903725839,69,13.22081800000069,0.49981682499947055,True,True,time_limit,True,runtime_kim_csv:34
Runtime-budget comparison,Kim augmented LNS,cmt101c_m3,2,,13.720634825000161,13.220634825000161,177,1270.0,1300.0,2.3076923076923075,371.475903725839,69,13.220836899999995,0.4997979250001663,True,True,time_limit,True,runtime_kim_csv:35
Runtime-budget comparison,Kim augmented LNS,cmt101c_m3,3,,13.720634825000161,13.220634825000161,186,1270.0,1300.0,2.3076923076923075,371.475903725839,69,13.223944599999413,0.4966902250007479,True,True,time_limit,True,runtime_kim_csv:36
Runtime-budget comparison,Kim augmented LNS,cmt151b_m3,0,,23.452230249999957,22.952230249999957,109,1338.0,1385.0,3.3935018050541514,348.57373864998624,72,22.95747779999965,0.49475245000030554,True,True,time_limit,True,runtime_kim_csv:37
Runtime-budget comparison,Kim augmented LNS,cmt151b_m3,1,,23.452230249999957,22.952230249999957,116,1363.0,1385.0,1.5884476534296028,348.9446675788504,79,22.952439499999855,0.499790750000102,True,True,time_limit,True,runtime_kim_csv:38
Runtime-budget comparison,Kim augmented LNS,cmt151b_m3,2,,23.452230249999957,22.952230249999957,119,1345.0,1385.0,2.888086642599278,348.9636203576296,78,22.95251449999978,0.49971575000017765,True,True,time_limit,True,runtime_kim_csv:39
Runtime-budget comparison,Kim augmented LNS,cmt151b_m3,3,,23.452230249999957,22.952230249999957,106,1351.0,1385.0,2.454873646209386,347.7516014264072,80,22.95250229999965,0.499727950000306,True,True,time_limit,True,runtime_kim_csv:40
Runtime-budget comparison,Kim augmented LNS,cmt151c_m2,0,,35.23979887500013,34.53500289750013,172,1938.0,1964.0,1.3238289205702647,524.142286945582,117,34.54000939999969,0.6997894750004434,True,True,time_limit,True,runtime_kim_csv:41
Runtime-budget comparison,Kim augmented LNS,cmt151c_m2,1,,35.23979887500013,34.53500289750013,164,1924.0,1964.0,2.0366598778004072,523.4901804513049,119,34.53676760000053,0.7030312749996028,True,True,time_limit,True,runtime_kim_csv:42
Runtime-budget comparison,Kim augmented LNS,cmt151c_m2,2,,35.23979887500013,34.53500289750013,171,1935.0,1964.0,1.4765784114052953,523.7721389838944,117,34.53524079999988,0.70455807500025,True,True,time_limit,True,runtime_kim_csv:43
Runtime-budget comparison,Kim augmented LNS,cmt151c_m2,3,,35.23979887500013,34.53500289750013,160,1942.0,1964.0,1.120162932790224,524.5819910289986,115,34.54793820000032,0.6918606749998162,True,True,time_limit,True,runtime_kim_csv:44
Runtime-budget comparison,Kim augmented LNS,cmt151c_m3,0,,29.997989475000168,29.398029685500163,152,1872.0,1916.0,2.2964509394572024,523.7617340245318,110,29.398274500000298,0.5997149749998698,True,True,time_limit,True,runtime_kim_csv:45
Runtime-budget comparison,Kim augmented LNS,cmt151c_m3,1,,29.997989475000168,29.398029685500163,158,1881.0,1916.0,1.826722338204593,524.0770824547819,115,29.39826280000034,0.5997266749998289,True,True,time_limit,True,runtime_kim_csv:46
Runtime-budget comparison,Kim augmented LNS,cmt151c_m3,2,,29.997989475000168,29.398029685500163,160,1887.0,1916.0,1.5135699373695197,522.2135456874215,114,29.402668600000652,0.5953208749995156,True,True,time_limit,True,runtime_kim_csv:47
Runtime-budget comparison,Kim augmented LNS,cmt151c_m3,3,,29.997989475000168,29.398029685500163,146,1899.0,1916.0,0.8872651356993737,522.4446081311917,113,29.406569100000524,0.5914203749996432,True,True,time_limit,True,runtime_kim_csv:48
Runtime-budget comparison,Kim augmented LNS,cmt151c_m4,0,,25.793135625000104,25.277272912500102,131,1857.0,1880.0,1.2234042553191489,523.0303987613589,113,25.27775289999954,0.5153827250005634,True,True,time_limit,True,runtime_kim_csv:49
Runtime-budget comparison,Kim augmented LNS,cmt151c_m4,1,,25.793135625000104,25.277272912500102,139,1867.0,1880.0,0.6914893617021277,523.9545791321179,113,25.277748200000133,0.5153874249999717,True,True,time_limit,True,runtime_kim_csv:50
Runtime-budget comparison,Kim augmented LNS,cmt151c_m4,2,,25.793135625000104,25.277272912500102,142,1868.0,1880.0,0.6382978723404256,522.9284057296054,113,25.277644299999338,0.5154913250007667,True,True,time_limit,True,runtime_kim_csv:51
Runtime-budget comparison,Kim augmented LNS,cmt151c_m4,3,,25.793135625000104,25.277272912500102,135,1863.0,1880.0,0.9042553191489362,523.5382495568749,112,25.27763050000067,0.5155051249994358,True,True,time_limit,True,runtime_kim_csv:52
Runtime-budget comparison,Kim augmented LNS,cmt200b_m2,0,,61.60824172499974,60.376076890499746,93,1977.0,2096.0,5.677480916030534,381.2931908486695,108,60.419649800000116,1.1885919249996277,True,True,time_limit,True,runtime_kim_csv:53
Runtime-budget comparison,Kim augmented LNS,cmt200b_m2,1,,61.60824172499974,60.376076890499746,101,1971.0,2096.0,5.963740458015267,381.48959475559684,111,60.39905559999988,1.2091861249998601,True,True,time_limit,True,runtime_kim_csv:54
Runtime-budget comparison,Kim augmented LNS,cmt200b_m2,2,,61.60824172499974,60.376076890499746,102,1984.0,2096.0,5.343511450381679,381.50143677089795,110,60.3779655999997,1.2302761250000458,True,True,time_limit,True,runtime_kim_csv:55
Runtime-budget comparison,Kim augmented LNS,cmt200b_m2,3,,61.60824172499974,60.376076890499746,97,2005.0,2096.0,4.341603053435114,381.56435888405645,113,60.422091000000364,1.1861507249993792,True,True,time_limit,True,runtime_kim_csv:56
Runtime-budget comparison,Kim augmented LNS,cmt200b_m3,0,,43.168239249999715,42.30487446499972,83,1904.0,2019.0,5.6958890539871225,379.4688120375081,106,42.36453100000017,0.8037082499995449,True,True,time_limit,True,runtime_kim_csv:57
Runtime-budget comparison,Kim augmented LNS,cmt200b_m3,1,,43.168239249999715,42.30487446499972,85,1861.0,2019.0,7.825656265477959,381.02813183857586,103,42.30858160000025,0.8596576499994626,True,True,time_limit,True,runtime_kim_csv:58
Runtime-budget comparison,Kim augmented LNS,cmt200b_m3,2,,43.168239249999715,42.30487446499972,82,1879.0,2019.0,6.934125804853888,380.28234713728597,107,42.3233253999997,0.8449138500000117,True,True,time_limit,True,runtime_kim_csv:59
Runtime-budget comparison,Kim augmented LNS,cmt200b_m3,3,,43.168239249999715,42.30487446499972,89,1893.0,2019.0,6.240713224368499,381.67601129443386,105,42.35320429999956,0.8150349500001539,True,True,time_limit,True,runtime_kim_csv:60
Runtime-budget comparison,Kim augmented LNS,cmt200b_m4,0,,36.43267667500004,35.70402314150004,102,1828.0,1894.0,3.484688489968321,379.23149464011703,105,35.74447130000044,0.6882053749995976,True,True,time_limit,True,runtime_kim_csv:61
Runtime-budget comparison,Kim augmented LNS,cmt200b_m4,1,,36.43267667500004,35.70402314150004,86,1840.0,1894.0,2.851108764519535,380.32904130633693,106,35.76918520000072,0.6634914749993186,True,True,time_limit,True,runtime_kim_csv:62
Runtime-budget comparison,Kim augmented LNS,cmt200b_m4,2,,36.43267667500004,35.70402314150004,93,1843.0,1894.0,2.692713833157339,380.357417835262,103,35.70441750000009,0.7282591749999483,True,True,time_limit,True,runtime_kim_csv:63
Runtime-budget comparison,Kim augmented LNS,cmt200b_m4,3,,36.43267667500004,35.70402314150004,94,1794.0,1894.0,5.279831045406547,380.1160048782768,105,35.71205519999967,0.720621475000371,True,True,time_limit,True,runtime_kim_csv:64
Runtime-budget comparison,Kim augmented LNS,cmt200c_m2,0,,74.74050765000015,73.24569749700015,156,2782.0,2818.0,1.27750177430802,571.6723468441919,161,73.2462003999999,1.4943072500002472,True,True,time_limit,True,runtime_kim_csv:65
Runtime-budget comparison,Kim augmented LNS,cmt200c_m2,1,,74.74050765000015,73.24569749700015,148,2750.0,2818.0,2.41305890702626,572.5448415164726,161,73.25073610000072,1.489771549999432,True,True,time_limit,True,runtime_kim_csv:66
Runtime-budget comparison,Kim augmented LNS,cmt200c_m2,2,,74.74050765000015,73.24569749700015,138,2766.0,2818.0,1.8452803406671399,572.4586729809294,159,73.2920524000001,1.4484552500000518,True,True,time_limit,True,runtime_kim_csv:67
Runtime-budget comparison,Kim augmented LNS,cmt200c_m2,3,,74.74050765000015,73.24569749700015,148,2748.0,2818.0,2.48403122782115,572.7235059899272,158,73.24690209999972,1.4936055500004386,True,True,time_limit,True,runtime_kim_csv:68
Runtime-budget comparison,Kim augmented LNS,cmt200c_m3,0,,57.302805800000215,56.15674968400021,126,2697.0,2766.0,2.4945770065075923,571.0816667233054,159,56.15804010000011,1.1447657000001072,True,True,time_limit,True,runtime_kim_csv:69
Runtime-budget comparison,Kim augmented LNS,cmt200c_m3,1,,57.302805800000215,56.15674968400021,125,2721.0,2766.0,1.6268980477223427,571.8116782182999,153,56.157251100000394,1.1455546999998205,True,True,time_limit,True,runtime_kim_csv:70
Runtime-budget comparison,Kim augmented LNS,cmt200c_m3,2,,57.302805800000215,56.15674968400021,120,2711.0,2766.0,1.9884309472161967,571.6112286292744,154,56.159587699999975,1.1432181000002402,True,True,time_limit,True,runtime_kim_csv:71
Runtime-budget comparison,Kim augmented LNS,cmt200c_m3,3,,57.302805800000215,56.15674968400021,123,2687.0,2766.0,2.8561099060014463,572.7109136402324,153,56.157430100000056,1.1453757000001588,True,True,time_limit,True,runtime_kim_csv:72
Runtime-budget comparison,Kim augmented LNS,cmt200c_m4,0,,49.67051197500018,48.67710173550018,115,2641.0,2712.0,2.617994100294985,569.6895112328108,152,48.68599549999999,0.9845164750001913,True,True,time_limit,True,runtime_kim_csv:73
Runtime-budget comparison,Kim augmented LNS,cmt200c_m4,1,,49.67051197500018,48.67710173550018,123,2633.0,2712.0,2.9129793510324484,571.4707135720835,149,48.67754570000034,0.9929662749998442,True,True,time_limit,True,runtime_kim_csv:74
Runtime-budget comparison,Kim augmented LNS,cmt200c_m4,2,,49.67051197500018,48.67710173550018,114,2646.0,2712.0,2.433628318584071,571.1818670626692,151,48.67847529999926,0.992036675000918,True,True,time_limit,True,runtime_kim_csv:75
Runtime-budget comparison,Kim augmented LNS,cmt200c_m4,3,,49.67051197500018,48.67710173550018,113,2646.0,2712.0,2.433628318584071,570.8434919713001,156,48.68117110000003,0.9893408750001527,True,True,time_limit,True,runtime_kim_csv:76
Runtime-budget comparison,Kim augmented LNS,eil101b_m3,0,,11.140341025000225,10.640341025000225,147,898.0,916.0,1.965065502183406,312.0684808429593,52,10.640853300000344,0.4994877249998808,True,True,time_limit,True,runtime_kim_csv:77
Runtime-budget comparison,Kim augmented LNS,eil101b_m3,1,,11.140341025000225,10.640341025000225,134,902.0,916.0,1.5283842794759825,311.7871513337501,50,10.640728999999737,0.49961202500048785,True,True,time_limit,True,runtime_kim_csv:78
Runtime-budget comparison,Kim augmented LNS,eil101b_m3,2,,11.140341025000225,10.640341025000225,151,915.0,916.0,0.1091703056768559,311.8007389961469,53,10.640606800000569,0.49973422499965636,True,True,time_limit,True,runtime_kim_csv:79
Runtime-budget comparison,Kim augmented LNS,eil101b_m3,3,,11.140341025000225,10.640341025000225,159,901.0,916.0,1.6375545851528384,312.4812885463692,51,10.64047970000047,0.4998613249997561,True,True,time_limit,True,runtime_kim_csv:80
Runtime-budget comparison,Kim augmented LNS,eil101c_m2,0,,16.907939650000117,16.407939650000117,190,1292.0,1305.0,0.9961685823754789,470.8514703939045,75,16.40855569999985,0.49938395000026503,True,True,time_limit,True,runtime_kim_csv:81
Runtime-budget comparison,Kim augmented LNS,eil101c_m2,1,,16.907939650000117,16.407939650000117,194,1287.0,1305.0,1.3793103448275863,470.31506274039634,78,16.40825700000005,0.49968265000006795,True,True,time_limit,True,runtime_kim_csv:82
Runtime-budget comparison,Kim augmented LNS,eil101c_m2,2,,16.907939650000117,16.407939650000117,195,1294.0,1305.0,0.842911877394636,471.2314868547288,77,16.408230000000003,0.49970965000011347,True,True,time_limit,True,runtime_kim_csv:83
Runtime-budget comparison,Kim augmented LNS,eil101c_m2,3,,16.907939650000117,16.407939650000117,192,1287.0,1305.0,1.3793103448275863,471.5535189523314,78,16.408366800000294,0.4995728499998222,True,True,time_limit,True,runtime_kim_csv:84
Runtime-budget comparison,Kim augmented LNS,eil101c_m3,0,,14.348517775000118,13.848517775000118,170,1235.0,1251.0,1.2789768185451638,465.2162030810938,73,13.84899730000052,0.4995204749995992,True,True,time_limit,True,runtime_kim_csv:85
Runtime-budget comparison,Kim augmented LNS,eil101c_m3,1,,14.348517775000118,13.848517775000118,167,1233.0,1251.0,1.4388489208633093,469.22019391494416,72,13.849482299999181,0.49903547500093737,True,True,time_limit,True,runtime_kim_csv:86
Runtime-budget comparison,Kim augmented LNS,eil101c_m3,2,,14.348517775000118,13.848517775000118,157,1234.0,1251.0,1.3589128697042365,467.4456532071304,72,13.848681100000249,0.4998366749998695,True,True,time_limit,True,runtime_kim_csv:87
Runtime-budget comparison,Kim augmented LNS,eil101c_m3,3,,14.348517775000118,13.848517775000118,161,1241.0,1251.0,0.7993605115907274,470.47081159653817,74,13.848931900000025,0.49958587500009344,True,True,time_limit,True,runtime_kim_csv:88
Runtime-budget comparison,Kim augmented LNS,gil262_gen1_m3,0,,41.54455177500017,40.71366073950017,35,98.0,101.0,2.9702970297029703,1185.009904882997,98,40.934332699999686,0.6102190750004866,True,True,time_limit,True,runtime_kim_csv:89
Runtime-budget comparison,Kim augmented LNS,gil262_gen1_m3,1,,41.54455177500017,40.71366073950017,39,97.0,101.0,3.9603960396039604,1176.2872737317978,97,40.715965000000324,0.8285867749998488,True,True,time_limit,True,runtime_kim_csv:90
Runtime-budget comparison,Kim augmented LNS,gil262_gen1_m3,2,,41.54455177500017,40.71366073950017,39,96.0,101.0,4.9504950495049505,1180.3830478542357,96,40.74565949999942,0.7988922750007532,True,True,time_limit,True,runtime_kim_csv:91
Runtime-budget comparison,Kim augmented LNS,gil262_gen1_m3,3,,41.54455177500017,40.71366073950017,35,98.0,101.0,2.9702970297029703,1182.3210230329069,98,40.71460289999959,0.8299488750005821,True,True,time_limit,True,runtime_kim_csv:92
Runtime-budget comparison,Kim augmented LNS,gil262_gen1_m4,0,,29.95938504999981,29.360197348999815,53,77.0,78.0,1.2820512820512822,1164.687499435363,77,29.53024910000022,0.4291359499995906,True,True,time_limit,True,runtime_kim_csv:93
Runtime-budget comparison,Kim augmented LNS,gil262_gen1_m4,1,,29.95938504999981,29.360197348999815,57,77.0,78.0,1.2820512820512822,1173.9077760250834,77,29.488663799999813,0.47072124999999687,True,True,time_limit,True,runtime_kim_csv:94
Runtime-budget comparison,Kim augmented LNS,gil262_gen1_m4,2,,29.95938504999981,29.360197348999815,59,77.0,78.0,1.2820512820512822,1177.3295796113734,77,29.396386000000348,0.5629990499994619,True,True,time_limit,True,runtime_kim_csv:95
Runtime-budget comparison,Kim augmented LNS,gil262_gen1_m4,3,,29.95938504999981,29.360197348999815,48,77.0,78.0,1.2820512820512822,1158.9150129671225,77,29.464255100000628,0.4951299499991819,True,True,time_limit,True,runtime_kim_csv:96
Runtime-budget comparison,Kim augmented LNS,gil262_gen2_m2,0,,90.52335557499987,88.71288846349987,57,6393.0,7498.0,14.737263270205387,1186.9215796010126,116,88.84142450000036,1.681931074999511,True,True,time_limit,True,runtime_kim_csv:97
Runtime-budget comparison,Kim augmented LNS,gil262_gen2_m2,1,,90.52335557499987,88.71288846349987,58,6670.0,7498.0,11.042944785276074,1187.3639688618846,109,88.93764730000021,1.5857082749996607,True,True,time_limit,True,runtime_kim_csv:98
Runtime-budget comparison,Kim augmented LNS,gil262_gen2_m2,2,,90.52335557499987,88.71288846349987,53,7049.0,7498.0,5.988263536943185,1188.5563389932581,116,88.9910074999998,1.5323480750000726,True,True,time_limit,True,runtime_kim_csv:99
Runtime-budget comparison,Kim augmented LNS,gil262_gen2_m2,3,,90.52335557499987,88.71288846349987,57,6320.0,7498.0,15.710856228327554,1188.671799980118,112,88.8756371999998,1.6477183750000677,True,True,time_limit,True,runtime_kim_csv:100
Runtime-budget comparison,Kim augmented LNS,gil262_gen2_m3,0,,45.5297865,44.61919077,44,5459.0,5615.0,2.778272484416741,1187.5884147241163,93,44.72571920000064,0.8040672999993603,True,True,time_limit,True,runtime_kim_csv:101
Runtime-budget comparison,Kim augmented LNS,gil262_gen2_m3,1,,45.5297865,44.61919077,47,5342.0,5615.0,4.861976847729297,1186.2430070318305,90,44.68687080000018,0.8429156999998213,True,True,time_limit,True,runtime_kim_csv:102
Runtime-budget comparison,Kim augmented LNS,gil262_gen2_m3,2,,45.5297865,44.61919077,47,5371.0,5615.0,4.345503116651826,1186.8209569161982,93,44.77213639999991,0.7576501000000917,True,True,time_limit,True,runtime_kim_csv:103
Runtime-budget comparison,Kim augmented LNS,gil262_gen2_m3,3,,45.5297865,44.61919077,44,5424.0,5615.0,3.4016028495102404,1188.528070043557,93,44.61957369999982,0.9102128000001812,True,True,time_limit,True,runtime_kim_csv:104
Runtime-budget comparison,Kim augmented LNS,gil262_gen3_m2,0,,90.57186982500025,88.76043242850024,38,6084.0,7183.0,15.30001392175971,1187.526042360224,123,88.80166370000006,1.7702061250001861,True,True,time_limit,True,runtime_kim_csv:105
Runtime-budget comparison,Kim augmented LNS,gil262_gen3_m2,1,,90.57186982500025,88.76043242850024,32,6181.0,7183.0,13.949603229848252,1188.0826943904501,127,89.20341579999968,1.368454025000574,True,True,time_limit,True,runtime_kim_csv:106
Runtime-budget comparison,Kim augmented LNS,gil262_gen3_m2,2,,90.57186982500025,88.76043242850024,37,5778.0,7183.0,19.560072393150495,1186.7837642177003,117,88.81867859999966,1.7531912250005917,True,True,time_limit,True,runtime_kim_csv:107
Runtime-budget comparison,Kim augmented LNS,gil262_gen3_m2,3,,90.57186982500025,88.76043242850024,37,5926.0,7183.0,17.499651956007238,1186.8027207951864,119,89.14687390000017,1.4249959250000757,True,True,time_limit,True,runtime_kim_csv:108
Runtime-budget comparison,Kim augmented LNS,gil262_gen3_m4,0,,35.10205910000013,34.40001791800013,55,2498.0,2507.0,0.35899481451934584,1180.1943934485803,77,34.401859100000365,0.7001999999997679,True,True,time_limit,True,runtime_kim_csv:109
Runtime-budget comparison,Kim augmented LNS,gil262_gen3_m4,1,,35.10205910000013,34.40001791800013,54,2486.0,2507.0,0.837654567211807,1180.5913206940781,77,34.4004316999999,0.701627400000234,True,True,time_limit,True,runtime_kim_csv:110
Runtime-budget comparison,Kim augmented LNS,gil262_gen3_m4,2,,35.10205910000013,34.40001791800013,56,2486.0,2507.0,0.837654567211807,1179.4805248042105,76,34.40016959999957,0.7018895000005614,True,True,time_limit,True,runtime_kim_csv:111
Runtime-budget comparison,Kim augmented LNS,gil262_gen3_m4,3,,35.10205910000013,34.40001791800013,63,2486.0,2507.0,0.837654567211807,1181.397675538465,76,34.40046970000003,0.7015894000001026,True,True,time_limit,True,runtime_kim_csv:112
Runtime-budget comparison,Kim augmented LNS,gil262a_m2,0,,36.572948849999875,35.84148987299988,44,3900.0,4078.0,4.364884747425209,593.3685781746948,69,35.84178390000034,0.7311649499995383,True,True,time_limit,True,runtime_kim_csv:113
Runtime-budget comparison,Kim augmented LNS,gil262a_m2,1,,36.572948849999875,35.84148987299988,43,3936.0,4078.0,3.482099068170672,592.4982997230379,70,35.90235659999962,0.6705922500002544,True,True,time_limit,True,runtime_kim_csv:114
Runtime-budget comparison,Kim augmented LNS,gil262a_m2,2,,36.572948849999875,35.84148987299988,45,4012.0,4078.0,1.6184404119666502,591.7308200613,69,35.990219199999956,0.5827296499999193,True,True,time_limit,True,runtime_kim_csv:115
Runtime-budget comparison,Kim augmented LNS,gil262a_m2,3,,36.572948849999875,35.84148987299988,43,3905.0,4078.0,4.242275625306523,588.4704672619009,68,36.03731329999937,0.5356355500005066,True,True,time_limit,True,runtime_kim_csv:116
Runtime-budget comparison,Kim augmented LNS,gil262a_m4,0,,20.958374275000324,20.458374275000324,49,3074.0,3175.0,3.1811023622047245,591.2541923241222,54,20.501491800000622,0.456882474999702,True,True,time_limit,True,runtime_kim_csv:117
Runtime-budget comparison,Kim augmented LNS,gil262a_m4,1,,20.958374275000324,20.458374275000324,49,3131.0,3175.0,1.3858267716535433,591.2393380562087,54,20.537332800000513,0.4210414749998108,True,True,time_limit,True,runtime_kim_csv:118
Runtime-budget comparison,Kim augmented LNS,gil262a_m4,2,,20.958374275000324,20.458374275000324,51,3108.0,3175.0,2.1102362204724407,590.1279364748639,56,20.458640100000594,0.4997341749997304,True,True,time_limit,True,runtime_kim_csv:119
Runtime-budget comparison,Kim augmented LNS,gil262a_m4,3,,20.958374275000324,20.458374275000324,48,3103.0,3175.0,2.267716535433071,589.871129948487,53,20.493284799999856,0.46508947500046816,True,True,time_limit,True,runtime_kim_csv:120
Runtime-budget comparison,Kim augmented LNS,gil262b_m2,0,,87.55881489999979,85.8076386019998,55,7647.0,8081.0,5.370622447716867,1188.6759494556075,131,86.0659411000006,1.4928737999991881,True,True,time_limit,True,runtime_kim_csv:121
Runtime-budget comparison,Kim augmented LNS,gil262b_m2,1,,87.55881489999979,85.8076386019998,59,7374.0,8081.0,8.748917213216187,1187.2017956895447,131,86.00593990000016,1.5528749999996307,True,True,time_limit,True,runtime_kim_csv:122
Runtime-budget comparison,Kim augmented LNS,gil262b_m2,2,,87.55881489999979,85.8076386019998,52,7433.0,8081.0,8.01880955327311,1187.1705004178052,130,85.89206240000021,1.6667524999995749,True,True,time_limit,True,runtime_kim_csv:123
Runtime-budget comparison,Kim augmented LNS,gil262b_m2,3,,87.55881489999979,85.8076386019998,60,7510.0,8081.0,7.0659571835168915,1186.4965987403962,136,86.00852510000004,1.5502897999997458,True,True,time_limit,True,runtime_kim_csv:124
Runtime-budget comparison,Kim augmented LNS,gil262b_m3,0,,64.91935212499993,63.620965082499936,59,6711.0,7585.0,11.522742254449572,1178.904564244523,124,63.77001779999955,1.1493343250003818,True,True,time_limit,True,runtime_kim_csv:125
Runtime-budget comparison,Kim augmented LNS,gil262b_m3,1,,64.91935212499993,63.620965082499936,58,6870.0,7585.0,9.426499670402109,1187.6219253374072,127,63.6223786999999,1.2969734250000329,True,True,time_limit,True,runtime_kim_csv:126
Runtime-budget comparison,Kim augmented LNS,gil262b_m3,2,,64.91935212499993,63.620965082499936,58,6844.0,7585.0,9.76928147659855,1187.2529748988024,124,63.739732600000025,1.1796195249999073,True,True,time_limit,True,runtime_kim_csv:127
Runtime-budget comparison,Kim augmented LNS,gil262b_m3,3,,64.91935212499993,63.620965082499936,55,6864.0,7585.0,9.50560316413975,1187.3232970539962,125,63.79827159999968,1.1210805250002522,True,True,time_limit,True,runtime_kim_csv:128
Runtime-budget comparison,Kim augmented LNS,gil262b_m4,0,,51.18372272500005,50.16004827050005,59,6394.0,6781.0,5.70712284323846,1187.1656052195156,117,50.160402099999374,1.0233206250006788,True,True,time_limit,True,runtime_kim_csv:129
Runtime-budget comparison,Kim augmented LNS,gil262b_m4,1,,51.18372272500005,50.16004827050005,58,6464.0,6781.0,4.67482672172246,1183.6761606928158,116,50.25277730000016,0.9309454249998907,True,True,time_limit,True,runtime_kim_csv:130
Runtime-budget comparison,Kim augmented LNS,gil262b_m4,2,,51.18372272500005,50.16004827050005,56,6271.0,6781.0,7.521014599616576,1184.9751198523384,116,50.16038279999975,1.0233399250003004,True,True,time_limit,True,runtime_kim_csv:131
Runtime-budget comparison,Kim augmented LNS,gil262b_m4,3,,51.18372272500005,50.16004827050005,59,6306.0,6781.0,7.004866538858575,1182.9675524545073,116,50.160534700000426,1.0231880249996266,True,True,time_limit,True,runtime_kim_csv:132
Runtime-budget comparison,Kim augmented LNS,gil262c_m2,0,,118.90269032499987,116.90269032499987,110,10539.0,11030.0,4.451495920217589,1782.2448072936204,187,116.9944473000005,1.908243024999365,True,True,time_limit,True,runtime_kim_csv:133
Runtime-budget comparison,Kim augmented LNS,gil262c_m2,1,,118.90269032499987,116.90269032499987,99,10512.0,11030.0,4.696282864913871,1782.57503983187,191,116.90316939999957,1.9995209250002972,True,True,time_limit,True,runtime_kim_csv:134
Runtime-budget comparison,Kim augmented LNS,gil262c_m2,2,,118.90269032499987,116.90269032499987,94,10229.0,11030.0,7.262012692656391,1782.3465428294621,190,116.9036098000006,1.9990805249992718,True,True,time_limit,True,runtime_kim_csv:135
Runtime-budget comparison,Kim augmented LNS,gil262c_m2,3,,118.90269032499987,116.90269032499987,108,10424.0,11030.0,5.494106980961015,1782.7906704556158,193,117.00628070000039,1.8964096249994782,True,True,time_limit,True,runtime_kim_csv:136
Runtime-budget comparison,Kim augmented LNS,gil262c_m3,0,,90.03205027499985,88.23140926949985,103,10536.0,10757.0,2.05447615506182,1781.6213925473048,189,88.29634420000002,1.7357060749998254,True,True,time_limit,True,runtime_kim_csv:137
Runtime-budget comparison,Kim augmented LNS,gil262c_m3,1,,90.03205027499985,88.23140926949985,99,10493.0,10757.0,2.4542158594403642,1782.0661444482466,192,88.29059949999919,1.7414507750006578,True,True,time_limit,True,runtime_kim_csv:138
Runtime-budget comparison,Kim augmented LNS,gil262c_m3,2,,90.03205027499985,88.23140926949985,91,10537.0,10757.0,2.0451798828669703,1780.7894900688007,191,88.2914467999999,1.7406034749999435,True,True,time_limit,True,runtime_kim_csv:139
Runtime-budget comparison,Kim augmented LNS,gil262c_m3,3,,90.03205027499985,88.23140926949985,104,10516.0,10757.0,2.2404015989588175,1781.3332355291468,190,88.28525730000001,1.7467929749998348,True,True,time_limit,True,runtime_kim_csv:140
Runtime-budget comparison,Kim augmented LNS,gil262c_m4,0,,78.50297740000042,76.93291785200041,85,9858.0,10281.0,4.114385760140064,1778.3006077516895,183,76.93572389999918,1.567253500001243,True,True,time_limit,True,runtime_kim_csv:141
Runtime-budget comparison,Kim augmented LNS,gil262c_m4,1,,78.50297740000042,76.93291785200041,91,9760.0,10281.0,5.067600427973932,1781.213804352077,180,76.94872959999975,1.5542478000006668,True,True,time_limit,True,runtime_kim_csv:142
Runtime-budget comparison,Kim augmented LNS,gil262c_m4,2,,78.50297740000042,76.93291785200041,88,9472.0,10281.0,7.868884349771423,1782.3446563612858,180,76.93339190000006,1.5695855000003576,True,True,time_limit,True,runtime_kim_csv:143
Runtime-budget comparison,Kim augmented LNS,gil262c_m4,3,,78.50297740000042,76.93291785200041,82,9746.0,10281.0,5.2037739519501995,1781.749097175178,181,76.93547799999942,1.5674994000009974,True,True,time_limit,True,runtime_kim_csv:144
Runtime-budget comparison,Kim augmented LNS,gr229_gen1_m4,0,,54.22746647500003,53.14291714550003,79,220.0,223.0,1.345291479820628,1697.6203944415295,220,53.149215399999775,1.078251075000253,True,True,time_limit,True,runtime_kim_csv:145
