algorithm,instance,bks,best_reward,mean_reward,best_gap,mean_gap,mean_runtime,mean_iterations,dataset,protocol
on,gil262_gen3_m4,2507.0,2498.0,2475.25,0.35899481451934584,1.2664539289988033,21.28265452499909,,Dang,fixed
on,gil262a_m2,4078.0,4052.0,3928.75,0.6375674350171653,3.659882295242766,22.421170749999874,,Dang,fixed
on,gil262a_m4,3175.0,3175.0,3147.0,0.0,0.8818897637795275,12.685807675001342,,Dang,fixed
on,gil262b_m2,8081.0,7794.0,7751.75,3.551540650909541,4.0743719836653876,54.28280810000069,,Dang,fixed
on,gil262b_m3,7585.0,7396.0,7281.75,2.4917600527356627,3.998022412656559,39.742718599999534,,Dang,fixed
on,gil262b_m4,6781.0,6764.0,6686.25,0.25070048665388583,1.397286535909158,31.320743649999713,,Dang,fixed
on,gil262c_m2,11030.0,10855.0,10847.25,1.586582048957389,1.656844968268359,71.7763644000006,,Dang,fixed
on,gil262c_m3,10757.0,10519.0,10392.75,2.212512782374268,3.3861671469740635,54.2995010249997,,Dang,fixed
on,gil262c_m4,10281.0,10153.0,9946.5,1.2450150763544403,3.253574555004377,46.533859750000374,,Dang,fixed
on,gr229_gen1_m4,223.0,220.0,220.0,1.345291479820628,1.345291479820628,33.247639100001834,,Dang,fixed
on,gr229_gen2_m3,11566.0,11529.0,11523.5,0.3199031644475186,0.36745633754106866,27.489221074999477,,Dang,fixed
on,gr229_gen2_m4,11355.0,11238.0,11149.5,1.0303830911492735,1.809775429326288,43.4268879250003,,Dang,fixed
on,gr229_gen3_m3,8056.0,7982.0,7967.0,0.9185700099304865,1.1047666335650448,26.590247125000133,,Dang,fixed
on,gr229_gen3_m4,7651.0,7355.0,7355.0,3.868775323487126,3.868775323487126,54.309092349999446,,Dang,fixed
on,kroA150_gen2_m2,4335.0,4230.0,4221.5,2.422145328719723,2.618223760092272,23.572659899999962,,Dang,fixed
on,kroA150_gen3_m3,2726.0,2668.0,2591.25,2.127659574468085,4.943140132061629,15.560033299999304,,Dang,fixed
on,kroA200_gen1_m4,81.0,80.0,79.75,1.2345679012345678,1.5432098765432098,14.933187174999148,,Dang,fixed
on,kroB200_gen1_m2,111.0,109.0,108.0,1.8018018018018018,2.7027027027027026,25.805064425000637,,Dang,fixed
on,kroB200_gen2_m2,6185.0,6180.0,6179.0,0.08084074373484236,0.09700889248181083,39.10328715000014,,Dang,fixed
on,kroB200_gen2_m4,4944.0,4940.0,4932.5,0.08090614886731391,0.2326051779935275,20.763080400000035,,Dang,fixed
