size,instance,config,iteration,mean_gap_percent,min_gap_percent,max_gap_percent,n_seeds
medium,pr299_gen3_m3,k100_l5,5000,4.555403556771546,2.92749658002736,6.183310533515732,2
medium,pr299_gen3_m3,k100_linf,0,28.673050615595077,28.673050615595077,28.673050615595077,2
medium,pr299_gen3_m3,k100_linf,50,14.227086183310535,12.80437756497948,15.649794801641589,2
medium,pr299_gen3_m3,k100_linf,100,12.120383036935703,11.682626538987687,12.55813953488372,2
medium,pr299_gen3_m3,k100_linf,150,11.98358413132695,11.518467852257182,12.448700410396716,2
medium,pr299_gen3_m3,k100_linf,200,11.409028727770178,11.299589603283174,11.518467852257182,2
medium,pr299_gen3_m3,k100_linf,250,10.875512995896033,10.451436388508892,11.299589603283174,2
medium,pr299_gen3_m3,k100_linf,300,9.48016415868673,7.879616963064295,11.080711354309166,2
medium,pr299_gen3_m3,k100_linf,350,8.755129958960328,6.429548563611491,11.080711354309166,2
medium,pr299_gen3_m3,k100_linf,400,8.673050615595075,6.265389876880985,11.080711354309166,2
medium,pr299_gen3_m3,k100_linf,450,8.673050615595075,6.265389876880985,11.080711354309166,2
medium,pr299_gen3_m3,k100_linf,500,8.180574555403558,5.882352941176471,10.478796169630645,2
medium,pr299_gen3_m3,k100_linf,550,8.180574555403558,5.882352941176471,10.478796169630645,2
medium,pr299_gen3_m3,k100_linf,600,8.180574555403558,5.882352941176471,10.478796169630645,2
medium,pr299_gen3_m3,k100_linf,650,8.084815321477429,5.690834473324213,10.478796169630645,2
medium,pr299_gen3_m3,k100_linf,700,7.688098495212039,4.897400820793433,10.478796169630645,2
medium,pr299_gen3_m3,k100_linf,750,7.332421340629276,4.186046511627907,10.478796169630645,2
medium,pr299_gen3_m3,k100_linf,800,7.332421340629276,4.186046511627907,10.478796169630645,2
medium,pr299_gen3_m3,k100_linf,850,7.3187414500684005,4.158686730506156,10.478796169630645,2
medium,pr299_gen3_m3,k100_linf,900,7.3187414500684005,4.158686730506156,10.478796169630645,2
medium,pr299_gen3_m3,k100_linf,950,7.3187414500684005,4.158686730506156,10.478796169630645,2
medium,pr299_gen3_m3,k100_linf,1000,7.3187414500684005,4.158686730506156,10.478796169630645,2
medium,pr299_gen3_m3,k100_linf,1050,7.3187414500684005,4.158686730506156,10.478796169630645,2
medium,pr299_gen3_m3,k100_linf,1100,7.3187414500684005,4.158686730506156,10.478796169630645,2
medium,pr299_gen3_m3,k100_linf,1150,7.154582763337894,4.158686730506156,10.150478796169631,2
medium,pr299_gen3_m3,k100_linf,1200,7.0861833105335155,4.021887824897401,10.150478796169631,2
medium,pr299_gen3_m3,k100_linf,1250,6.757865937072504,3.365253077975376,10.150478796169631,2
medium,pr299_gen3_m3,k100_linf,1300,6.525307797537621,3.365253077975376,9.685362517099865,2
medium,pr299_gen3_m3,k100_linf,1350,6.525307797537621,3.365253077975376,9.685362517099865,2
medium,pr299_gen3_m3,k100_linf,1400,6.525307797537621,3.365253077975376,9.685362517099865,2
medium,pr299_gen3_m3,k100_linf,1450,6.525307797537621,3.365253077975376,9.685362517099865,2
medium,pr299_gen3_m3,k100_linf,1500,6.470588235294119,3.365253077975376,9.57592339261286,2
medium,pr299_gen3_m3,k100_linf,1550,6.470588235294119,3.365253077975376,9.57592339261286,2
medium,pr299_gen3_m3,k100_linf,1600,6.470588235294119,3.365253077975376,9.57592339261286,2
medium,pr299_gen3_m3,k100_linf,1650,6.415868673050616,3.365253077975376,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,1700,6.415868673050616,3.365253077975376,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,1750,6.415868673050616,3.365253077975376,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,1800,6.415868673050616,3.365253077975376,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,1850,6.415868673050616,3.365253077975376,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,1900,6.415868673050616,3.365253077975376,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,1950,6.415868673050616,3.365253077975376,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2000,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2050,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2100,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2150,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2200,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2250,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2300,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2350,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2400,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2450,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2500,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2550,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2600,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2650,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2700,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2750,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2800,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2850,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2900,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,2950,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3000,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3050,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3100,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3150,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3200,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3250,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3300,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3350,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3400,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3450,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3500,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3550,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3600,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3650,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3700,6.320109439124487,3.173734610123119,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3750,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3800,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3850,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3900,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,3950,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4000,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4050,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4100,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4150,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4200,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4250,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4300,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4350,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4400,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4450,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4500,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4550,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4600,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4650,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4700,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4750,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4800,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4850,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4900,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,4950,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k100_linf,5000,6.25170998632011,3.036935704514364,9.466484268125855,2
medium,pr299_gen3_m3,k20_l1,0,28.673050615595077,28.673050615595077,28.673050615595077,2
medium,pr299_gen3_m3,k20_l1,50,17.41450068399453,15.896032831737346,18.93296853625171,2
medium,pr299_gen3_m3,k20_l1,100,10.82079343365253,9.357045143638851,12.28454172366621,2
medium,pr299_gen3_m3,k20_l1,150,8.276333789329685,4.897400820793433,11.655266757865936,2
medium,pr299_gen3_m3,k20_l1,200,7.83857729138167,4.651162790697675,11.025991792065664,2
medium,pr299_gen3_m3,k20_l1,250,7.332421340629276,4.651162790697675,10.013679890560876,2
medium,pr299_gen3_m3,k20_l1,300,7.332421340629276,4.651162790697675,10.013679890560876,2
medium,pr299_gen3_m3,k20_l1,350,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,400,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,450,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,500,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,550,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,600,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,650,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,700,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,750,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,800,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,850,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,900,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,950,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,1000,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,1050,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,1100,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,1150,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,1200,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,1250,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,1300,6.963064295485637,4.569083447332422,9.357045143638851,2
medium,pr299_gen3_m3,k20_l1,1350,6.593707250341998,4.569083447332422,8.618331053351573,2
medium,pr299_gen3_m3,k20_l1,1400,6.593707250341998,4.569083447332422,8.618331053351573,2
medium,pr299_gen3_m3,k20_l1,1450,6.593707250341998,4.569083447332422,8.618331053351573,2
medium,pr299_gen3_m3,k20_l1,1500,6.593707250341998,4.569083447332422,8.618331053351573,2
medium,pr299_gen3_m3,k20_l1,1550,6.593707250341998,4.569083447332422,8.618331053351573,2
medium,pr299_gen3_m3,k20_l1,1600,6.593707250341998,4.569083447332422,8.618331053351573,2
medium,pr299_gen3_m3,k20_l1,1650,6.593707250341998,4.569083447332422,8.618331053351573,2
medium,pr299_gen3_m3,k20_l1,1700,6.593707250341998,4.569083447332422,8.618331053351573,2
medium,pr299_gen3_m3,k20_l1,1750,6.593707250341998,4.569083447332422,8.618331053351573,2
medium,pr299_gen3_m3,k20_l1,1800,6.593707250341998,4.569083447332422,8.618331053351573,2
medium,pr299_gen3_m3,k20_l1,1850,6.593707250341998,4.569083447332422,8.618331053351573,2
medium,pr299_gen3_m3,k20_l1,1900,6.593707250341998,4.569083447332422,8.618331053351573,2
medium,pr299_gen3_m3,k20_l1,1950,6.593707250341998,4.569083447332422,8.618331053351573,2
medium,pr299_gen3_m3,k20_l1,2000,6.593707250341998,4.569083447332422,8.618331053351573,2
medium,pr299_gen3_m3,k20_l1,2050,6.593707250341998,4.569083447332422,8.618331053351573,2
medium,pr299_gen3_m3,k20_l1,2100,6.3474692202462375,4.569083447332422,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2150,6.3474692202462375,4.569083447332422,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2200,6.3474692202462375,4.569083447332422,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2250,6.3474692202462375,4.569083447332422,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2300,6.3474692202462375,4.569083447332422,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2350,6.3474692202462375,4.569083447332422,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2400,6.3474692202462375,4.569083447332422,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2450,6.3474692202462375,4.569083447332422,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2500,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2550,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2600,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2650,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2700,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2750,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2800,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2850,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2900,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,2950,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,3000,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,3050,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,3100,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,3150,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,3200,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,3250,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,3300,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,3350,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,3400,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,3450,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,3500,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,3550,6.142270861833105,4.158686730506156,8.125854993160054,2
medium,pr299_gen3_m3,k20_l1,3600,6.12859097127223,4.158686730506156,8.098495212038303,2
medium,pr299_gen3_m3,k20_l1,3650,6.019151846785226,4.158686730506156,7.879616963064295,2
medium,pr299_gen3_m3,k20_l1,3700,6.019151846785226,4.158686730506156,7.879616963064295,2
medium,pr299_gen3_m3,k20_l1,3750,6.019151846785226,4.158686730506156,7.879616963064295,2
medium,pr299_gen3_m3,k20_l1,3800,6.019151846785226,4.158686730506156,7.879616963064295,2
medium,pr299_gen3_m3,k20_l1,3850,6.019151846785226,4.158686730506156,7.879616963064295,2
medium,pr299_gen3_m3,k20_l1,3900,6.019151846785226,4.158686730506156,7.879616963064295,2
medium,pr299_gen3_m3,k20_l1,3950,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4000,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4050,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4100,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4150,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4200,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4250,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4300,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4350,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4400,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4450,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4500,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4550,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4600,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4650,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4700,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4750,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4800,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4850,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4900,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,4950,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k20_l1,5000,5.868673050615595,4.158686730506156,7.578659370725034,2
medium,pr299_gen3_m3,k6_l1,0,28.673050615595077,28.673050615595077,28.673050615595077,2
medium,pr299_gen3_m3,k6_l1,50,17.113543091655266,16.169630642954857,18.05745554035568,2
medium,pr299_gen3_m3,k6_l1,100,15.554035567715456,14.008207934336523,17.09986320109439,2
medium,pr299_gen3_m3,k6_l1,150,14.021887824897401,12.886456908344734,15.157318741450068,2
medium,pr299_gen3_m3,k6_l1,200,11.833105335157319,11.573187414500683,12.093023255813954,2
medium,pr299_gen3_m3,k6_l1,250,11.244870041039672,10.91655266757866,11.573187414500683,2
medium,pr299_gen3_m3,k6_l1,300,10.807113543091656,10.041039671682627,11.573187414500683,2
medium,pr299_gen3_m3,k6_l1,350,10.451436388508892,9.3296853625171,11.573187414500683,2
medium,pr299_gen3_m3,k6_l1,400,10.451436388508892,9.3296853625171,11.573187414500683,2
medium,pr299_gen3_m3,k6_l1,450,10.451436388508892,9.3296853625171,11.573187414500683,2
medium,pr299_gen3_m3,k6_l1,500,10.451436388508892,9.3296853625171,11.573187414500683,2
medium,pr299_gen3_m3,k6_l1,550,10.451436388508892,9.3296853625171,11.573187414500683,2
medium,pr299_gen3_m3,k6_l1,600,10.451436388508892,9.3296853625171,11.573187414500683,2
medium,pr299_gen3_m3,k6_l1,650,10.341997264021888,9.3296853625171,11.354309165526676,2
medium,pr299_gen3_m3,k6_l1,700,10.341997264021888,9.3296853625171,11.354309165526676,2
medium,pr299_gen3_m3,k6_l1,750,9.986320109439124,9.274965800273598,10.69767441860465,2
medium,pr299_gen3_m3,k6_l1,800,9.945280437756498,9.274965800273598,10.615595075239398,2
medium,pr299_gen3_m3,k6_l1,850,9.890560875512996,9.274965800273598,10.506155950752394,2
medium,pr299_gen3_m3,k6_l1,900,9.863201094391245,9.220246238030096,10.506155950752394,2
medium,pr299_gen3_m3,k6_l1,950,9.849521203830369,9.192886456908344,10.506155950752394,2
medium,pr299_gen3_m3,k6_l1,1000,9.849521203830369,9.192886456908344,10.506155950752394,2
medium,pr299_gen3_m3,k6_l1,1050,9.521203830369355,9.192886456908344,9.849521203830369,2
medium,pr299_gen3_m3,k6_l1,1100,9.288645690834473,9.08344733242134,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1150,9.288645690834473,9.08344733242134,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1200,9.288645690834473,9.08344733242134,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1250,9.288645690834473,9.08344733242134,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1300,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1350,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1400,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1450,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1500,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1550,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1600,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1650,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1700,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1750,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1800,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1850,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1900,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,1950,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2000,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2050,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2100,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2150,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2200,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2250,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2300,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2350,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2400,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2450,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2500,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2550,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2600,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2650,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2700,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2750,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2800,9.247606019151846,9.001367989056087,9.493844049247606,2
medium,pr299_gen3_m3,k6_l1,2850,8.768809849521205,8.53625170998632,9.001367989056087,2
medium,pr299_gen3_m3,k6_l1,2900,8.714090287277703,8.426812585499317,9.001367989056087,2
medium,pr299_gen3_m3,k6_l1,2950,8.700410396716826,8.426812585499317,8.974008207934336,2
medium,pr299_gen3_m3,k6_l1,3000,8.632010943912448,8.290013679890562,8.974008207934336,2
medium,pr299_gen3_m3,k6_l1,3050,8.632010943912448,8.290013679890562,8.974008207934336,2
medium,pr299_gen3_m3,k6_l1,3100,8.632010943912448,8.290013679890562,8.974008207934336,2
medium,pr299_gen3_m3,k6_l1,3150,8.632010943912448,8.290013679890562,8.974008207934336,2
medium,pr299_gen3_m3,k6_l1,3200,8.604651162790697,8.235294117647058,8.974008207934336,2
medium,pr299_gen3_m3,k6_l1,3250,8.604651162790697,8.235294117647058,8.974008207934336,2
medium,pr299_gen3_m3,k6_l1,3300,8.604651162790697,8.235294117647058,8.974008207934336,2
medium,pr299_gen3_m3,k6_l1,3350,8.508891928864568,8.235294117647058,8.78248974008208,2
medium,pr299_gen3_m3,k6_l1,3400,8.508891928864568,8.235294117647058,8.78248974008208,2
medium,pr299_gen3_m3,k6_l1,3450,8.508891928864568,8.235294117647058,8.78248974008208,2
medium,pr299_gen3_m3,k6_l1,3500,8.508891928864568,8.235294117647058,8.78248974008208,2
medium,pr299_gen3_m3,k6_l1,3550,8.508891928864568,8.235294117647058,8.78248974008208,2
medium,pr299_gen3_m3,k6_l1,3600,8.508891928864568,8.235294117647058,8.78248974008208,2
medium,pr299_gen3_m3,k6_l1,3650,8.508891928864568,8.235294117647058,8.78248974008208,2
medium,pr299_gen3_m3,k6_l1,3700,8.508891928864568,8.235294117647058,8.78248974008208,2
medium,pr299_gen3_m3,k6_l1,3750,8.508891928864568,8.235294117647058,8.78248974008208,2
medium,pr299_gen3_m3,k6_l1,3800,8.440492476060191,8.235294117647058,8.645690834473324,2
medium,pr299_gen3_m3,k6_l1,3850,8.440492476060191,8.235294117647058,8.645690834473324,2
medium,pr299_gen3_m3,k6_l1,3900,8.440492476060191,8.235294117647058,8.645690834473324,2
medium,pr299_gen3_m3,k6_l1,3950,8.440492476060191,8.235294117647058,8.645690834473324,2
medium,pr299_gen3_m3,k6_l1,4000,8.440492476060191,8.235294117647058,8.645690834473324,2
medium,pr299_gen3_m3,k6_l1,4050,8.440492476060191,8.235294117647058,8.645690834473324,2
