algorithm,instance,bks,best_reward,mean_reward,best_gap,mean_gap,mean_runtime,mean_iterations,dataset,protocol
on,p5.3.s,1190.0,1185.0,1185.0,0.42016806722689076,0.42016806722689076,4.45866100000012,,Chao,fixed
on,p5.3.t,1260.0,1260.0,1255.0,0.0,0.3968253968253968,4.4674831249994895,,Chao,fixed
on,p5.3.u,1345.0,1345.0,1345.0,0.0,0.0,4.153086850000818,,Chao,fixed
on,p5.3.v,1425.0,1425.0,1423.75,0.0,0.08771929824561403,3.92622317499945,,Chao,fixed
on,p5.3.w,1485.0,1480.0,1472.5,0.3367003367003367,0.8417508417508418,3.7727935000002617,,Chao,fixed
on,p5.3.x,1555.0,1555.0,1543.75,0.0,0.7234726688102894,3.480222550000235,,Chao,fixed
on,p5.3.y,1595.0,1590.0,1587.5,0.31347962382445144,0.4702194357366771,3.2831944999998086,,Chao,fixed
on,p5.3.z,1635.0,1635.0,1627.5,0.0,0.45871559633027525,2.795735500000319,,Chao,fixed
on,p5.4.m,555.0,555.0,551.25,0.0,0.6756756756756757,2.9150769500001843,,Chao,fixed
on,p5.4.o,690.0,690.0,681.25,0.0,1.2681159420289856,3.3340727249997144,,Chao,fixed
on,p5.4.p,765.0,760.0,760.0,0.6535947712418301,0.6535947712418301,3.456452624999656,,Chao,fixed
on,p5.4.q,860.0,860.0,860.0,0.0,0.0,3.8274657750002916,,Chao,fixed
on,p5.4.r,960.0,960.0,921.25,0.0,4.036458333333333,3.9741265000002386,,Chao,fixed
on,p5.4.s,1030.0,1020.0,1007.5,0.970873786407767,2.1844660194174756,4.035515250000117,,Chao,fixed
on,p5.4.t,1160.0,1160.0,1127.5,0.0,2.8017241379310347,4.042686750000485,,Chao,fixed
on,p5.4.u,1300.0,1300.0,1300.0,0.0,0.0,3.711924900000213,,Chao,fixed
on,p5.4.v,1320.0,1320.0,1320.0,0.0,0.0,3.5700283500000296,,Chao,fixed
