algorithm,instance,bks,best_reward,mean_reward,best_gap,mean_gap,mean_runtime,mean_iterations,dataset,protocol
grasp,gil262_gen2_m2,7498.0,6424.0,6351.25,14.3238196852494,15.294078420912243,59.4630059250012,120220.0,Dang,time
grasp,gil262_gen2_m3,5615.0,4933.0,4870.75,12.146037399821905,13.254674977738201,27.82512504999795,65844.0,Dang,time
grasp,gil262_gen3_m2,7183.0,5617.0,5420.25,21.801475706529306,24.540581929555895,56.044963850001295,109243.0,Dang,time
grasp,gil262_gen3_m4,2507.0,2292.0,2243.0,8.575987235739928,10.530514559234144,21.033794175002186,49698.0,Dang,time
grasp,gil262a_m2,4078.0,3714.0,3692.25,8.925944090240314,9.459293771456597,22.171781774999545,62987.25,Dang,time
grasp,gil262a_m4,3175.0,2942.0,2911.75,7.338582677165355,8.291338582677165,12.43660807500055,32055.75,Dang,time
grasp,gil262b_m2,8081.0,6854.0,6757.5,15.183764385595842,16.377923524316298,54.01250562500172,96771.0,Dang,time
grasp,gil262b_m3,7585.0,6461.0,6383.5,14.818721160184575,15.840474620962425,39.49486097499721,80762.75,Dang,time
grasp,gil262b_m4,6781.0,5914.0,5852.0,12.785724819348179,13.70004424126235,31.071995549998974,65735.75,Dang,time
grasp,gil262c_m2,11030.0,9707.0,9607.25,11.99456029011786,12.898912058023573,71.41866240000127,90165.25,Dang,time
grasp,gil262c_m3,10757.0,9271.0,9122.75,13.8142604815469,15.192432834433392,54.029142699999284,80507.25,Dang,time
grasp,gil262c_m4,10281.0,8944.0,8713.5,13.004571539733488,15.246571345199884,46.28486292500202,75116.25,Dang,time
grasp,gr229_gen1_m4,223.0,219.0,218.5,1.7937219730941705,2.0179372197309418,32.99918732500009,38634.5,Dang,time
grasp,gr229_gen2_m3,11566.0,11120.0,11120.0,3.856130036313332,3.856130036313332,27.240629974998228,28681.75,Dang,time
grasp,gr229_gen2_m4,11355.0,11083.0,11082.5,2.395420519594892,2.399823866138265,43.17816920000041,51161.0,Dang,time
grasp,gr229_gen3_m3,8056.0,7385.0,7362.5,8.329195630585899,8.608490566037736,26.341475550001633,27763.75,Dang,time
grasp,gr229_gen3_m4,7651.0,7298.0,7298.0,4.613775976996471,4.613775976996471,54.03891945000214,62461.75,Dang,time
grasp,kroA150_gen2_m2,4335.0,3985.0,3969.0,8.073817762399077,8.442906574394463,23.32297430000108,79317.25,Dang,time
grasp,kroA150_gen3_m3,2726.0,2379.0,2334.5,12.72927366104182,14.361702127659575,15.310415749998356,55866.0,Dang,time
grasp,kroA200_gen1_m4,81.0,72.0,71.25,11.11111111111111,12.037037037037036,14.683637675001592,43681.5,Dang,time
